ID	type	pack_total_weight	pack_total_volume	first_receive_tm	last_receive_tm
50085	2	0.05272	0.0806	10:30	11:30
50086	2	0.1397	0.2344	08:00	09:30
50087	2	0.013	0.0213	11:00	12:00
50088	2	0.0108	0.0178	11:00	12:00
50089	2	0.011	0.09	09:00	10:00
50090	2	0.0863	0.1883	08:00	09:00
50091	2	0.253	0.513	09:00	10:00
50092	2	0.29	2.1656	09:30	10:30
50093	2	0.16121	0.2592	08:00	09:00
50094	2	0.2554	0.447	10:00	11:00
50095	2	0.0128	0.084	10:00	10:30
50096	2	0.2241	0.3456	10:00	10:30
50097	2	0.018	0.006	10:30	11:00
50098	2	0.1745	0.3137	09:30	10:00
50099	2	0.200725	0.2953	09:00	09:30
50100	2	0.01536	0.0429	10:00	10:30
50101	2	0.01536	0.0429	09:30	10:00
50102	2	0.06	0.18	10:30	11:00
50103	2	0.45	1.5	08:00	10:00
50104	2	0.38844	0.599	10:00	12:00
50105	2	0.309	1.3254	08:00	09:00
50106	2	0.00785	0.0781	10:00	12:00
50107	2	0.00212	0.0146	08:00	10:00
50108	2	0.00775	0.1884	08:00	10:00
50109	2	0.00445	0.0318	08:00	10:00
50110	2	0.00456	0.0186	09:00	11:00
50111	2	0.0058	0.063	10:30	12:00
50112	2	0.15372	0.2346	09:00	10:30
50113	2	0.00271	0.018	08:00	09:00
50114	2	0.3366	2.6705	08:30	10:00
50115	2	0.41007	1.2156	10:00	11:00
50116	2	0.06531	0.1554	11:00	12:00
50117	2	0.21601	0.5129	10:00	11:00
50118	2	0.21263	0.5026	08:00	09:00
50119	2	0.00459	0.0313	11:00	11:30
50120	2	0.6358	14.6748	10:00	11:00
50121	2	0.06573	0.0902	10:00	10:30
50122	2	0.11766	0.202	08:00	08:30
50123	2	0.104	0.2476	10:30	11:00
50124	2	0.01772	0.0262	10:00	10:30
50125	2	0.00604	0.0112	11:00	11:30
50126	2	0.0924	0.6236	10:30	11:00
50127	2	0.637	1.0038	08:00	10:00
50128	2	0.0117	0.0676	09:00	11:00
50129	2	0.0326	0.1447	10:30	12:00
50130	2	0.07884	0.2609	09:00	11:00
50131	2	0.0518	0.2818	08:00	09:00
50132	2	0.0152	0.0928	10:30	12:00
50133	2	0.0016	0.0095	08:30	09:30
50134	2	0.005772	0.2365	10:00	11:30
50135	2	0.269715	0.4623	10:30	11:30
50136	2	0.15507	0.2651	10:00	11:00
50137	2	0.021075	0.0787	09:30	10:30
50138	2	0.06864	0.1164	10:00	11:00
50139	2	0.0357	0.2063	10:00	11:00
50140	2	0.118755	0.1349	09:30	10:00
50141	2	0.1572	0.3197	10:30	11:00
50142	2	0.505	3.675	08:00	08:30
50143	2	0.0491	0.3008	08:30	10:30
50144	2	0.48258	1.0337	08:00	09:00
50145	2	1.11048	2.5578	10:00	12:00
50146	2	0.00765	0.0335	08:00	09:30
50147	2	0.247595	0.4183	09:00	10:30
50148	2	0.21132	0.3945	10:00	11:30
50149	2	0.08968	0.125	09:00	10:30
50150	2	0.005035	0.0085	10:30	12:00
50151	2	0.525	0.6629	09:30	10:30
50152	2	0.3996	0.7427	09:30	10:30
50153	2	0.11278	0.2671	08:00	09:00
50154	2	0.47442	0.9376	08:00	09:00
50155	2	0.10693	0.1833	11:30	12:00
50156	2	0.55914	1.1827	09:00	10:00
50157	2	0.83932	1.3661	08:30	09:00
50158	2	0.21636	0.4373	09:30	10:00
50159	2	0.29188	0.5596	08:00	09:30
50160	2	0.33292	0.5053	08:00	10:00
50161	2	2.4165	3.7698	08:00	10:00
50162	2	0.0804	0.1293	08:30	10:00
50163	2	0.38532	0.6293	10:30	12:00
50164	2	1.5136	2.0026	08:00	09:30
50165	2	0.86326	1.308	08:00	09:00
50166	2	1.84514	2.5318	10:00	11:30
50167	2	0.14086	0.3271	10:00	11:00
50168	2	0.0491	0.0883	11:00	12:00
50169	2	0.65874	1.0411	10:30	11:30
50170	2	0.32556	0.5323	08:30	09:00
50171	2	0.6792	1.232	08:00	08:30
50172	2	0.3632	0.6112	10:30	11:00
50173	2	0.20254	0.3822	10:00	10:30
50174	2	0.00112	0.0081	11:00	11:30
50175	2	0.23264	0.4013	08:00	09:00
50176	2	1.34784	1.7428	10:00	12:00
50177	2	0.73224	1.2847	08:00	09:30
50178	2	0.72492	1.2061	08:00	09:00
50179	2	0.058	0.672	08:00	09:30
50180	2	0.20544	0.5029	08:00	09:00
50181	2	0.22022	0.3903	08:00	09:30
50182	2	0.37034	0.6603	09:00	10:30
50183	2	0.01814	0.0763	10:00	10:30
50184	2	2.3622	3.5099	09:00	10:00
50185	2	0.0615	0.0922	08:30	09:00
50186	2	0.57552	1.0258	11:00	12:00
50187	2	0.0318	0.0779	09:00	09:30
50188	2	1.05692	1.757	08:30	09:00
50189	2	0.68182	1.1769	09:30	10:00
50190	2	0.0031	0.0271	09:00	09:30
50191	2	0.56626	0.9725	08:30	10:30
50192	2	0.4732	0.8282	08:00	10:00
50193	2	0.1082	0.172	09:00	11:00
50194	2	0.161	0.26	08:30	10:00
50195	2	0.16244	0.2892	08:00	09:30
50196	2	0.01277	0.0793	11:00	12:00
50197	2	0.03604	0.0467	10:30	11:30
50198	2	0.1613	0.2846	11:00	12:00
50199	2	0.16016	0.28	11:00	11:30
50200	2	0.1613	0.2846	11:00	11:30
50201	2	0.150863	0.3025	10:30	11:00
50202	2	0.55542	0.9477	10:30	11:00
50203	2	0.28104	0.5048	10:00	12:00
50204	2	0.83178	1.4931	11:00	11:30
50205	2	0.16316	0.2577	08:00	09:00
50206	2	0.09882	0.2464	10:00	12:00
50207	2	0.03344	0.1901	08:00	09:30
50208	2	0.19344	0.7798	09:00	10:00
50209	2	0.58518	0.9445	10:00	11:00
50210	2	0.17438	0.3116	08:00	09:00
50211	2	0.2117	0.3086	09:30	10:00
50212	2	0.5744	1.1444	10:30	11:00
50213	2	0.0324	0.1633	10:00	10:30
50214	2	0.20394	0.4465	11:00	11:30
50215	2	0.24946	0.5063	09:00	11:00
50216	2	0.1459	0.2693	10:00	12:00
50217	2	0.19198	0.3631	08:00	09:30
50218	2	0.32254	0.6419	10:00	12:00
50219	2	0.07142	0.1375	10:00	11:30
50220	2	0.64602	1.0888	10:00	11:30
50221	2	0.28976	0.6194	09:00	10:00
50222	2	0.24486	0.7135	09:00	10:30
50223	2	0.14156	0.2471	11:00	11:30
50224	2	0.25038	0.4454	11:00	11:30
50225	2	0.2845	0.5822	10:30	11:00
50226	2	0.03142	0.0629	10:00	12:00
50227	2	0.31854	0.5931	08:00	10:00
50228	2	0.36456	0.5954	08:30	10:30
50229	2	0.17694	0.3358	09:30	11:00
50230	2	0.46222	0.7545	08:00	09:30
50231	2	0.40678	0.5847	09:00	10:00
50232	2	2.40952	4.6595	10:00	11:30
50233	2	0.21012	0.3324	09:00	10:00
50234	2	0.4147	0.6502	09:00	10:00
50235	2	0.11614	0.2108	08:30	09:30
50236	2	0.39978	0.8942	10:00	10:30
50237	2	0.13	0.2349	09:00	09:30
50238	2	0.26822	0.4799	08:30	09:00
50239	2	0.59058	0.7924	08:00	10:00
50240	2	0.01584	0.0218	10:30	12:00
50241	2	0.3107	0.5528	08:30	10:30
50242	2	0.27264	0.4649	08:00	09:30
50243	2	1.51588	2.6138	09:00	10:30
50244	2	2.13372	2.422	10:30	12:00
50245	2	0.30206	0.5472	08:30	09:30
50246	2	0.08018	0.141	08:00	09:00
50247	2	0.04562	0.1624	09:00	09:30
50248	2	0.21588	0.4979	10:00	11:00
50249	2	0.13018	0.236	09:30	10:00
50250	2	0.1307	0.2258	09:00	09:30
50251	2	0.0742	0.1865	10:00	12:00
50252	2	0.06144	0.1023	09:30	11:30
50253	2	1.2879	1.9648	08:00	09:00
50254	2	0.56492	1.119	08:00	10:00
50255	2	0.0194	0.0472	10:00	11:00
50256	2	0.13756	0.2372	09:00	09:30
50257	2	0.00758	0.0385	09:00	10:30
50258	2	1.2155	2.5901	10:30	11:30
50259	2	0.37338	0.6464	09:00	11:00
50260	2	0.69254	1.3216	10:00	11:30
50261	2	0.64364	0.9389	08:00	09:00
50262	2	0.12622	0.1668	09:00	10:30
50263	2	0.17098	0.3194	10:00	11:00
50264	2	0.16206	0.3068	10:00	11:00
50265	2	0.04226	0.0949	11:00	11:30
50266	2	0.30184	1.0194	08:30	09:00
50267	2	0.25526	0.4025	08:00	10:00
50268	2	0.20186	0.3349	09:30	11:00
50269	2	0.66982	1.0375	10:30	12:00
50270	2	0.49166	1.074	08:00	09:30
50271	2	0.5268	0.796	10:00	10:30
50272	2	0.76038	1.2953	09:00	10:00
50273	2	0.05224	0.0979	08:30	09:00
50274	2	0.4292	0.6967	11:30	12:00
50275	2	0.02806	0.1011	10:00	12:00
50276	2	0.40692	0.7872	09:00	11:00
50277	2	0.14432	0.2852	10:00	12:00
50278	2	0.02104	0.0552	08:00	09:00
50279	2	0.18196	0.3061	10:00	11:00
50280	2	0.52144	1.0945	10:00	11:00
50281	2	2.15408	2.7353	09:30	10:30
50282	2	0.05598	0.1117	08:00	09:00
50283	2	0.34202	0.7459	09:00	09:30
50284	2	0.0608	0.1061	11:30	12:00
50285	2	0.02698	0.0437	09:00	11:00
50286	2	0.979	2.0031	08:00	09:00
50287	2	0.89576	1.3902	10:00	11:30
50288	2	0.68524	1.1284	09:30	10:30
50289	2	1.19014	2.1787	09:00	10:00
50290	2	0.1266	0.2355	10:00	11:00
50291	2	0.01934	0.055	11:00	11:30
50292	2	0.0202	0.0496	09:30	10:00
50293	2	0.0811	0.1409	08:30	10:30
50294	2	0.06088	0.1335	11:30	12:00
50295	2	0.92274	1.5601	08:00	09:30
50296	2	0.1882	0.3211	08:30	10:00
50297	2	0.15678	0.2677	10:00	11:30
50298	2	0.24778	0.7201	08:00	09:30
50299	2	0.28638	0.5707	09:00	10:00
50300	2	0.67418	1.0293	08:30	09:30
50301	2	0.12042	0.247	11:30	12:00
50302	2	0.45682	0.6285	11:00	11:30
50303	2	0.14648	0.4005	09:00	11:00
50304	2	0.64194	1.0978	10:00	11:30
50305	2	0.55394	1.0674	08:00	09:30
50306	2	0.0185	0.0411	09:00	10:00
50307	2	0.0131	0.0346	08:00	09:00
50308	2	0.08912	0.1475	11:00	12:00
50309	2	0.44078	0.6534	11:00	11:30
50310	2	0.21	0.3146	08:30	09:00
50311	2	0.44406	1.0164	10:00	12:00
50312	2	0.37032	0.6071	08:00	10:00
50313	2	0.00346	0.022	08:00	09:00
50314	2	0.27198	0.409	08:30	10:00
50315	2	0.06582	0.1195	09:30	11:00
50316	2	0.26814	0.3877	11:00	12:00
50317	2	0.45738	0.62	10:30	11:30
50318	2	0.60598	1.0649	09:30	10:30
50319	2	0.69354	0.9562	08:00	09:30
50320	2	0.02288	0.0568	08:00	09:00
50321	2	1.88902	2.5364	10:00	12:00
50322	2	0.11504	0.2615	08:00	09:30
50323	2	0.33748	0.5159	09:00	10:30
50324	2	0.66326	1.0188	10:30	11:30
50325	2	0.48206	0.6323	10:00	11:00
50326	2	0.00108	0.0046	10:00	11:00
50327	2	0.06986	0.2329	10:00	10:30
50328	2	1.09776	1.8749	10:00	10:30
50329	2	0.08212	0.1749	10:00	12:00
50330	2	0.21456	0.6486	09:00	11:00
50331	2	0.1401	0.2582	10:00	11:30
50332	2	0.63312	0.9807	08:00	09:30
50333	2	0.74536	1.1255	09:00	10:30
50334	2	0.27132	0.5056	10:00	11:30
50335	2	0.06204	0.1	08:30	09:00
50336	2	0.00758	0.0508	11:00	11:30
50337	2	0.72868	1.256	10:30	11:00
50338	2	0.01628	0.0612	10:00	10:30
50339	2	1.04374	1.5011	09:00	11:00
50340	2	0.04084	0.084	08:00	09:00
50341	2	0.25998	0.4409	10:00	11:30
50342	2	0.2635	0.5121	08:00	09:30
50343	2	0.35428	0.6208	09:30	10:30
50344	2	0.02742	0.0503	08:30	09:30
50345	2	0.0349	0.0512	08:00	09:00
50346	2	0.01896	0.0751	11:00	11:30
50347	2	0.69514	1.2415	10:30	11:00
50348	2	0.2798	0.4803	10:00	10:30
50349	2	0.04532	0.0967	08:00	09:30
50350	2	0.25408	0.4572	09:30	11:30
50351	2	0.0613	0.1248	08:30	10:00
50352	2	0.04642	0.2583	10:00	11:00
50353	2	0.05234	0.1806	08:30	09:30
50354	2	0.00592	0.0154	08:30	09:30
50355	2	1.06958	1.6761	11:30	12:00
50356	2	0.37268	0.6443	11:00	11:30
50357	2	0.0553	0.1343	10:30	11:00
50358	2	1.53	1.9267	08:00	10:00
50359	2	0.49416	0.8154	08:00	09:30
50360	2	0.00514	0.0457	08:00	09:00
50361	2	0.20464	0.2828	10:00	11:30
50362	2	0.08522	0.1521	09:30	11:00
50363	2	0.85938	1.3264	09:00	10:00
50364	2	0.16576	0.3494	08:30	09:30
50365	2	0.66804	1.1577	08:00	09:00
50366	2	0.14998	0.2544	09:30	10:00
50367	2	0.12728	0.2412	10:00	12:00
50368	2	1.94168	2.7332	08:00	10:00
50369	2	0.09468	0.1346	08:00	09:30
50370	2	0.02376	0.0786	08:00	09:00
50371	2	1.24944	1.8418	08:30	09:30
50372	2	0.1405	0.2529	09:00	10:30
50373	2	0.26984	0.4477	10:00	11:00
50374	2	0.06032	0.217	08:30	09:30
50375	2	0.57092	1.1109	11:00	11:30
50376	2	0.2666	0.5161	09:30	11:30
50377	2	0.24368	0.5346	09:00	11:00
50378	2	0.05244	0.1651	10:00	12:00
50379	2	0.12796	0.2298	08:00	09:30
50380	2	0.3899	0.6122	08:00	09:00
50381	2	0.08894	0.1395	10:00	11:30
50382	2	0.1536	0.2673	08:00	09:30
50383	2	0.28886	0.4946	11:00	12:00
50384	2	1.01942	1.7498	10:30	11:00
50385	2	0.7188	1.0281	10:00	10:30
50386	2	0.5116	0.7941	08:00	09:30
50387	2	0.0048	0.0714	08:00	09:00
50388	2	0.0036	0.0634	10:00	12:00
50389	2	0.0059	0.0135	09:30	11:00
50390	2	0.04325	0.0709	09:00	10:30
50391	2	0.05008	0.078	10:30	11:30
50392	2	0.0028	0.0227	11:00	11:30
50393	2	0.0052	0.0147	09:30	10:00
50394	2	0.0026	0.0164	08:00	09:00
50395	2	0.0073	0.0556	10:00	12:00
50396	2	0.02118	0.0537	09:30	11:30
50397	2	0.0119	0.2108	09:00	10:30
50398	2	0.01616	0.0922	08:00	09:30
50399	2	0.0743	0.1762	10:00	11:00
50400	2	0.00928	0.0445	10:00	10:30
50401	2	0.232	0.36	11:00	11:30
50402	2	0.247455	0.441	10:00	12:00
50403	2	0.16461	0.357	10:00	11:30
50404	2	0.0253	0.052	08:00	10:00
50405	2	0.4886	0.743	10:00	11:30
50406	2	0.157901	0.3096	08:00	09:30
50407	2	0.175785	0.3655	09:30	10:30
50408	2	1.0936	1.6339	10:00	10:30
50409	2	0.00114	0.0075	08:30	09:00
50410	2	0.48967	0.8719	09:30	11:30
50411	2	0.255	0.3072	09:00	11:00
50412	2	0.21	1.0108	08:30	10:30
50413	2	0.056	0.2622	10:00	11:30
50414	2	0.03114	0.055	08:00	09:00
50415	2	0.2198	2.0183	11:00	11:30
50416	2	0.00726	0.0552	08:30	09:00
50417	2	0.0256	0.0476	08:00	10:00
50418	2	0.009221	0.047	09:00	11:00
50419	2	0.002712	0.0157	08:00	09:30
50420	2	0.058	0.09	10:00	11:30
50421	2	0.01935	0.1694	08:00	09:00
50422	2	0.01398	0.0278	09:00	10:00
50423	2	0.02285	0.1846	10:00	10:30
50424	2	0.1841	0.2919	11:30	12:00
50425	2	0.1503	0.21	08:00	10:00
50426	2	0.0579	0.0908	10:00	12:00
50427	2	0.002065	0.008	10:00	11:30
50428	2	0.116	0.18	09:30	11:00
50429	2	0.004375	0.013	09:00	10:00
50430	2	0.03158	0.2087	08:30	09:30
50431	2	0.08062	0.1415	10:00	10:30
50432	2	0.38795	0.6838	11:00	11:30
50433	2	0.17529	0.2986	08:00	09:00
50434	2	0.14205	0.2436	10:00	12:00
50435	2	0.18376	0.3237	10:00	11:30
50436	2	0.55716	1.1284	09:00	10:30
50437	2	0.128	0.2398	08:30	10:00
50438	2	0.0253	0.052	09:00	10:00
50439	2	0.277885	0.4157	09:30	10:00
50440	2	0.277885	0.4157	09:00	09:30
50441	2	0.277885	0.4157	10:00	12:00
50442	2	0.009	0.0802	10:00	12:00
50443	2	0.3444	0.5844	09:00	10:30
50444	2	0.00208	0.0036	08:30	10:00
50445	2	0.15075	0.2712	08:00	09:30
50446	2	0.1676	0.3134	10:00	11:00
50447	2	0.15252	0.263	09:00	11:00
50448	2	0.1894	0.3373	08:30	10:30
50449	2	0.156185	0.4806	10:00	11:30
50450	2	0.384315	0.5899	08:00	09:00
50451	2	0.0506	0.104	11:00	12:00
50452	2	0.165975	0.2491	10:00	11:00
50453	2	0.164635	0.2977	10:00	10:30
50454	2	0.00334	0.0049	09:00	09:30
50455	2	0.311119	1.0573	08:30	10:30
50456	2	0.4815	0.7296	08:00	10:00
50457	2	0.300785	0.4674	10:00	11:30
50458	2	0.179375	0.5419	10:30	12:00
50459	2	0.150545	0.2618	10:00	11:30
50460	2	0.159895	0.3121	09:00	10:00
50461	2	0.24782	0.3924	09:00	10:00
50462	2	0.23658	0.4116	08:00	08:30
50463	2	0.2565	0.3927	08:00	10:00
50464	2	0.05968	0.0902	08:00	09:30
50465	2	0.1538	0.3157	10:30	12:00
50466	2	0.270375	2.1165	09:00	10:30
50467	2	0.01168	0.1523	10:00	11:00
50468	2	0.15065	0.2357	09:00	10:00
50469	2	0.24996	0.3992	08:30	09:30
50470	2	0.0241	0.1454	11:30	12:00
50471	2	0.0012	0.0098	08:00	09:30
50472	2	0.15678	0.2613	08:00	10:00
50473	2	0.15674	0.2452	10:00	11:30
50474	2	0.15966	0.2726	09:30	11:00
50475	2	0.015	0.0581	09:00	10:30
50476	2	0.171	0.297	09:30	10:30
50477	2	0.19025	0.3427	08:00	09:00
50478	2	0.00594	0.0097	11:00	11:30
50479	2	0.349695	0.5537	08:00	09:00
50480	2	0.136	0.2466	10:00	12:00
50481	2	0.136	0.2478	09:30	11:00
50482	2	0.136	0.2466	08:00	09:30
50483	2	0.136	0.2478	09:00	10:00
50484	2	0.136	0.2478	08:00	09:00
50485	2	0.136	0.2466	09:30	10:00
50486	2	0.136	0.2466	08:00	08:30
50487	2	0.136	0.2478	10:00	12:00
50488	2	0.136	0.2466	10:00	12:00
50489	2	0.136	0.2466	09:00	10:30
50490	2	0.24	1	08:30	10:00
50491	2	0.00222	0.0357	10:00	11:00
50492	2	0.00256	0.0039	11:00	12:00
50493	2	0.2525	1.8375	10:30	11:00
50494	2	0.53698	1.4795	10:00	10:30
50495	2	0.71896	0.9617	08:00	10:00
50496	2	0.12707	0.3466	08:30	10:00
50497	2	0.37252	0.9759	08:00	09:30
50498	2	0.34293	0.9416	08:30	09:30
50499	2	0.64	3.8556	08:00	09:00
50500	2	0.47158	1.2503	09:00	10:00
50501	2	0.38452	1.1577	08:30	09:00
50502	2	0.25204	0.5994	11:30	12:00
50503	2	0.14687	0.5879	08:00	09:30
50504	2	0.3089	0.7181	09:30	11:30
50505	2	0.65887	1.721	08:30	10:00
50506	2	0.33997	0.7746	10:00	11:30
50507	2	0.21693	0.5154	10:00	11:00
50508	2	0.3633	1.0044	08:00	09:00
50509	2	1.76	10.6029	11:30	12:00
50510	2	0.1601	0.4501	09:00	09:30
50511	2	0.1407	0.3255	08:00	10:00
50512	2	0.32498	0.7944	09:00	10:30
50513	2	0.751	1.8941	09:30	11:00
50514	2	0.03339	0.0888	11:00	12:00
50515	2	0.07526	0.1627	10:30	11:00
50516	2	0.48986	1.1589	08:00	09:00
50517	2	0.36048	0.9091	08:00	10:00
50518	2	0.25534	0.644	08:00	09:00
50519	2	0.3755	0.947	08:30	10:00
50520	2	0.86762	2.2638	10:00	11:00
50521	2	0.00583	0.0189	11:00	12:00
50522	2	0.25534	0.644	10:30	11:30
50523	2	1.2055	3.1192	08:30	09:00
50524	2	0.20549	0.5046	08:00	08:30
50525	2	0.30846	0.7484	09:00	11:00
50526	2	0.19284	0.5134	08:30	10:00
50527	2	0.08608	0.221	10:00	11:00
50528	2	0.4395	1.175	09:30	10:30
50529	2	0.0663	0.2296	09:00	09:30
50530	2	0.06716	0.1896	10:00	10:30
50531	2	0.502	1.1661	08:00	10:00
50532	2	0.08247	0.1961	08:00	09:00
50533	2	0.3755	0.947	08:00	09:30
50534	2	0.2253	0.5682	10:00	11:30
50535	2	0.49566	1.2501	11:30	12:00
50536	2	0.0873	0.2225	11:00	11:30
50537	2	0.751	1.8941	10:00	10:30
50538	2	0.00583	0.0189	08:00	10:00
50539	2	0.03192	0.1119	09:30	11:00
50540	2	0.10146	0.2483	10:30	12:00
50541	2	0.13083	0.2702	08:00	08:30
50542	2	0.36776	0.9804	08:00	09:30
50543	2	0.73654	2.0819	09:00	10:30
50544	2	0.07752	0.1723	08:30	09:30
50545	2	0.144	0.3715	08:00	09:00
50546	2	0.02584	0.0574	10:30	11:00
50547	2	0.11614	0.336	10:30	11:00
50548	2	0.01749	0.0568	10:00	10:30
50549	2	0.25534	0.644	10:30	12:00
50550	2	0.3755	0.947	08:00	09:00
50551	2	0.03966	0.0914	10:30	11:30
50552	2	0.03004	0.0758	08:00	09:00
50553	2	0.10008	0.3743	09:30	10:00
50554	2	0.25534	0.644	08:00	08:30
50555	2	0.01625	0.1042	10:00	12:00
50556	2	0.00804	0.0265	09:30	11:30
50557	2	0.04992	0.0599	08:00	09:00
50558	2	0.00396	0.0408	10:30	11:30
50559	2	0.00198	0.0204	10:00	10:30
50560	2	0.24042	0.5802	11:30	12:00
50561	2	0.21701	0.4292	09:00	11:00
50562	2	0.3168	0.8172	09:00	11:00
50563	2	0.0694	0.1305	10:00	11:30
50564	2	0.32841	0.8951	09:30	10:30
50565	2	0.38642	0.9441	09:00	10:00
50566	2	0.05207	0.0983	08:30	09:30
50567	2	0.31511	0.8309	08:00	09:30
50568	2	0.16446	0.4628	08:00	09:00
50569	2	1.34149	3.7492	10:00	12:00
50570	2	0.2053	0.4316	09:30	11:00
50571	2	0.40142	1.3981	11:00	12:00
50572	2	0.15286	0.4265	08:30	09:30
50573	2	0.13345	0.2995	10:00	10:30
50574	2	0.03602	0.1452	11:30	12:00
50575	2	0.15331	0.4595	09:00	10:30
50576	2	0.25125	1.6792	10:30	12:00
50577	2	0.3465	0.8086	10:00	11:00
50578	2	0.18473	0.3708	09:30	10:30
50579	2	0.1035	0.2071	09:00	09:30
50580	2	0.71609	1.8383	08:30	09:00
50581	2	0.11303	0.2839	10:00	12:00
50582	2	0.03409	0.0676	09:00	11:00
50583	2	0.0183	0.0494	10:00	11:30
50584	2	0.09047	0.2131	10:00	11:30
50585	2	0.15924	0.3957	10:30	11:00
50586	2	0.06251	0.1982	09:00	10:00
50587	2	0.28157	0.941	10:30	11:00
50588	2	0.01572	0.0283	08:00	10:00
50589	2	0.054	0.1709	08:00	09:30
50590	2	0.16776	0.2541	09:00	10:30
50591	2	0.0114	0.0126	08:30	09:30
50592	2	0.0114	0.0126	08:00	09:00
50593	2	0.40224	2.2011	11:00	11:30
50594	2	0.015	0.0262	10:30	11:00
50595	2	0.0204	0.0279	10:00	12:00
50596	2	0.03072	0.0936	08:00	10:00
50597	2	0.0128	0.0837	08:00	09:30
50598	2	0.0108	0.0308	08:30	10:00
50599	2	0.174345	0.3134	10:00	11:00
50600	2	0.258	0.3932	11:00	11:30
50601	2	0.0498	0.1685	09:00	09:30
50602	2	1.46104	4.2756	10:00	12:00
50603	2	0.0935	0.1842	08:00	09:30
50604	2	0.0075	0.0419	10:00	12:00
50605	2	0.16965	2.3311	10:00	11:00
50606	2	0.01426	0.0337	09:00	10:30
50607	2	0.00696	0.0116	11:30	12:00
50608	2	0.02166	0.0524	08:00	10:00
50609	2	0.218155	0.3852	10:30	12:00
50610	2	0.01998	0.0395	08:00	10:00
