ID	type	pack_total_weight	pack_total_volume	first_receive_tm	last_receive_tm
40131	2	0.123201	0.4362	08:00	10:00
40132	2	0.01225	0.046	08:00	10:00
40133	2	0.04764	0.379	08:30	10:30
40134	2	0.0108	0.0178	09:30	11:30
40135	2	0.06408	0.4943	10:00	11:00
40136	2	0.00984	0.0102	09:00	09:30
40137	2	0.01488	0.0821	08:00	09:00
40138	2	0.0408	0.0465	08:00	10:00
40139	2	0.00432	0.0272	08:00	10:00
40140	2	0.0036	0.0037	08:00	10:00
40141	2	0.0108	0.0178	09:30	11:00
40142	2	0.10272	1.6404	08:00	09:30
40143	2	0.20544	3.2809	08:30	10:30
40144	2	0.22054	0.3645	10:30	12:00
40145	2	0.01856	0.1386	09:00	10:00
40146	2	0.404	2.94	10:00	12:00
40147	2	0.00624	0.0123	09:30	11:00
40148	2	0.459	1.3502	08:00	09:30
40149	2	0.4572	0.8379	09:00	10:00
40150	2	0.5172	0.7791	10:30	11:00
40151	2	0.0463	0.0245	09:30	11:30
40152	2	0.15477	0.2666	09:00	11:00
40153	2	0.198305	0.3726	08:00	09:30
40154	2	0.00468	0.0077	08:00	09:00
40155	2	0.51015	2.9956	09:30	10:00
40156	2	0.39345	3.1723	10:00	12:00
40157	2	0.0492	0.2823	08:30	10:00
40158	2	0.0331	0.1059	10:30	12:00
40159	2	0.163	0.286	10:30	12:00
40160	2	0.0168	0.0811	08:30	10:00
40161	2	0.0282	0.1809	10:30	12:00
40162	2	0.0654	1.0392	09:00	10:00
40163	2	0.04744	0.5657	08:30	10:00
40164	2	0.57238	4.7481	08:30	09:30
40165	2	0.43037	3.6466	10:30	11:30
40166	2	0.763175	4.5794	10:00	10:30
40167	2	0.021	0.1014	08:00	09:30
40168	2	0.31441	1.0291	08:00	09:00
40169	2	0.50795	3.2009	10:00	10:30
40170	2	0.01212	0.136	10:30	11:00
40171	2	0.40508	1.7593	10:00	12:00
40172	2	0.01265	0.1014	09:30	10:30
40173	2	0.0474	0.0259	11:00	12:00
40174	2	0.00658	0.0159	09:00	09:30
40175	2	0.00272	0.0223	09:00	10:30
40176	2	0.0036	0.0195	09:00	10:00
40177	2	0.07848	0.1483	10:00	10:30
40178	2	0.0471	0.0876	09:30	10:00
40179	2	0.00311	0.011	08:00	09:30
40180	2	0.00772	0.0705	08:00	09:00
40181	2	0.0222	0.0602	09:00	10:00
40182	2	0.0028	0.0057	11:00	11:30
40183	2	0.0743	0.102	09:30	11:00
40184	2	0.014085	0.029	11:00	11:30
40185	2	0.09662	0.1572	08:00	10:00
40186	2	0.0228	0.03	08:30	10:30
40187	2	0.185815	0.2963	10:00	11:30
40188	2	0.05005	0.0941	10:30	11:30
40189	2	0.0072	0.0072	08:00	08:30
40190	2	0.02232	0.0525	09:30	10:00
40191	2	0.01536	0.1236	08:00	09:00
40192	2	0.2688	0.4297	10:00	11:00
40193	2	0.23268	0.4682	10:00	10:30
40194	2	0.21323	0.3564	10:00	12:00
40195	2	0.152185	0.2517	08:00	09:30
40196	2	0.145185	0.335	09:00	10:30
40197	2	0.3204	0.1256	10:30	11:30
40198	2	0.0089	0.0137	10:30	11:30
40199	2	0.04899	0.3463	09:30	11:30
40200	2	0.05698	0.4067	11:00	12:00
40201	2	0.01408	0.0952	10:00	10:30
40202	2	0.02772	0.1587	09:00	10:30
40203	2	0.00492	0.0593	11:00	11:30
40204	2	0.1842	1.7748	08:30	10:30
40205	2	0.79931	1.2236	09:30	11:00
40206	2	0.137076	0.4584	08:00	09:00
40207	2	0.009936	0.0129	11:00	11:30
40208	2	0.02496	0.1179	09:00	11:00
40209	2	0.0312	0.1474	11:00	12:00
40210	2	0.31328	0.5229	11:00	11:30
40211	2	0.0929	0.9	08:00	09:30
40212	2	0.11339	1.5	08:00	09:00
40213	2	0.13172	1.75	09:00	09:30
40214	2	0.0343	0.3	10:00	12:00
40215	2	0.0299	0.22	10:30	11:30
40216	2	0.03031	0.3	10:00	11:00
40217	2	0.00721	0.2	11:30	12:00
40218	2	0.01097	0.2	08:00	09:30
40219	2	0.01434	0.07	11:00	12:00
40220	2	0.00515	0.05	11:00	11:30
40221	2	0.02225	0.11	10:00	12:00
40222	2	0.01632	0.1	09:00	10:30
40223	2	0.00306	0.05	08:30	10:30
40224	2	0.007	0.09	08:00	09:30
40225	2	0.00719	0.05	08:30	10:00
40226	2	0.04141	0.74	08:00	09:30
40227	2	0.004	0.09	10:00	11:00
40228	2	0.05604	0.36	08:00	08:30
40229	2	0.06234	0.4	08:30	10:30
40230	2	0.02381	0.4	08:00	10:00
40231	2	0.02617	0.15	09:30	10:30
40232	2	0.01426	0.25	09:30	10:00
40233	2	0.02538	0.15	09:00	09:30
40234	2	0.00294	0.07	10:00	10:30
40235	2	0.02856	0.33	09:30	11:00
40236	2	0.02106	0.22	10:30	12:00
40237	2	0.00128	0.02	09:00	10:00
40238	2	0.00566	0.05	10:00	10:30
40239	2	0.05487	0.3	10:00	12:00
40240	2	0.03675	0.42	09:30	11:00
40241	2	0.04385	0.27	10:30	12:00
40242	2	0.04038	0.3	10:00	11:00
40243	2	0.00539	0.0141	10:00	10:30
40244	2	0.026	0.1434	11:00	11:30
40245	2	1.506	1.8954	08:30	10:30
40246	2	0.16092	0.2831	08:30	10:00
40247	2	0.505	3.675	08:00	09:00
40248	2	0.1768	1.1495	11:00	12:00
40249	2	0.432	2.8621	08:00	08:30
40250	2	0.0523	0.2436	10:00	12:00
40251	2	0.045	0.15	08:00	09:30
40252	2	0.43139	0.8543	10:30	12:00
40253	2	0.06086	0.1624	11:00	11:30
40254	2	0.03401	0.0788	08:00	09:00
40255	2	0.0755	0.4549	10:00	11:00
40256	2	0.1264	0.8166	10:00	10:30
40257	2	0.19	0.6468	08:00	09:30
40258	2	1.1742	3.9904	11:00	12:00
40259	2	0.6289	2.1386	11:00	11:30
40260	2	0.304	1.0311	09:30	10:00
40261	2	1.539	5.2277	08:00	09:30
40262	2	0.399	1.3545	09:00	10:00
40263	2	0.3097	1.0494	09:00	11:00
40264	2	0.00336	0.0061	09:00	10:30
40265	2	0.02524	0.0365	11:30	12:00
40266	2	0.02592	0.0626	10:00	10:30
40267	2	0.006	0.0299	10:00	12:00
40268	2	0.124172	0.2256	09:30	11:30
40269	2	0.00112	0.0104	11:00	12:00
40270	2	0.00384	0.0301	11:00	11:30
40271	2	0.09055	0.1376	11:30	12:00
40272	2	0.1775	0.2692	08:30	10:30
40273	2	0.3225	0.4915	08:30	10:00
40274	2	0.18895	0.3507	10:30	11:00
40275	2	0.1666	0.2419	10:00	12:00
40276	2	0.212314	0.7211	09:30	11:00
40277	2	0.19627	0.3336	08:00	08:30
40278	2	0.16486	0.3466	10:00	12:00
40279	2	0.01007	0.0171	10:30	12:00
40280	2	0.00112	0.0029	08:30	09:30
40281	2	0.16149	0.2749	10:00	12:00
40282	2	0.1435	0.2167	08:00	09:30
40283	2	0.15556	0.2766	11:30	12:00
40284	2	0.007167	0.013	09:00	10:00
40285	2	0.19966	0.3512	10:00	10:30
40286	2	0.4031	0.722	10:00	10:30
40287	2	0.188278	0.4083	09:30	11:00
40288	2	0.190352	1.1385	10:30	12:00
40289	2	0.217265	0.3536	08:30	09:30
40290	2	0.1007	0.2262	10:00	11:00
40291	2	0.23784	0.3939	10:30	11:00
40292	2	0.0038	0.08	09:00	10:30
40293	2	0.02	0.0375	10:30	11:30
40294	2	0.12893	0.4762	08:30	09:00
40295	2	0.0853	0.1609	10:00	11:30
40296	2	0.00348	0.0314	08:30	09:30
40297	2	0.00538	0.034	11:30	12:00
40298	2	0.00348	0.0314	10:00	10:30
40299	2	0.00348	0.0314	10:00	11:30
40300	2	0.00348	0.0314	08:00	09:00
40301	2	0.00348	0.0314	08:00	10:00
40302	2	0.18769	0.4139	08:30	09:30
40303	2	0.18376	0.3214	08:30	10:00
40304	2	0.02	0.1	10:00	10:30
40305	2	0.0312	0.3	09:30	11:30
40306	2	0.69	2.3	08:00	09:30
40307	2	0.225	0.75	09:00	10:00
40308	2	0.003144	0.005	11:00	11:30
40309	2	0.01236	0.0498	09:00	11:00
40310	2	0.0504	0.4278	10:00	11:30
40311	2	0.0406	0.1087	08:00	08:30
40312	2	0.0028	0.0178	10:00	12:00
40313	2	0.00772	0.1558	09:00	10:00
40314	2	0.0114	0.0507	09:00	09:30
40315	2	0.0095	0.0423	08:30	10:00
40316	2	0.273	0.62	11:00	12:00
40317	2	0.21902	0.9326	08:00	09:30
40318	2	0.2244	0.5944	08:30	10:00
40319	2	0.1111	0.2091	08:00	10:00
40320	2	0.08382	0.1535	10:00	11:30
40321	2	0.034825	0.1047	09:00	09:30
40322	2	0.05887	0.1857	10:00	12:00
40323	2	0.001131	0.0033	10:30	12:00
40324	2	0.00335	0.0168	10:00	11:00
40325	2	0.0047	0.0234	09:30	11:30
40326	2	0.00335	0.0168	08:00	09:30
40327	2	0.0132	0.0184	08:00	09:00
40328	2	0.00645	0.0335	09:30	10:00
40329	2	0.003618	0.0278	09:30	11:30
40330	2	0.0056	0.0099	09:00	10:30
40331	2	0.01903	0.0418	11:00	11:30
40332	2	0.0255	0.0307	09:00	11:00
40333	2	0.07775	0.1944	11:30	12:00
40334	2	0.00648	0.0091	08:00	09:30
40335	2	0.03306	0.0539	09:30	10:00
40336	2	0.0897	0.1239	10:00	12:00
40337	2	0.0122	0.0781	10:00	11:00
40338	2	0.0586	0.5694	08:00	08:30
40339	2	0.0147	0.2512	08:30	10:00
40340	2	0.0141	0.0712	08:00	09:30
40341	2	0.0127	0.1315	09:30	10:30
40342	2	0.0186	0.0928	08:00	09:30
40343	2	0.0778	0.0827	08:00	09:30
40344	2	0.0042	0.0216	08:30	09:30
40345	2	0.00345	0.0965	10:00	10:30
40346	2	0.0104	0.0688	10:00	12:00
40347	2	0.04155	0.0835	10:00	11:30
40348	2	0.15428	0.2729	09:00	10:00
40349	2	0.387622	0.6898	10:00	12:00
40350	2	0.57551	1.9678	09:30	11:00
40351	2	0.0086	0.0127	08:00	10:00
40352	2	1.3446	2.0733	10:00	11:30
40353	2	0.09628	0.8183	08:00	09:00
40354	2	0.0848	0.4364	11:00	11:30
40355	2	0.108	0.1782	09:00	10:30
40356	2	0.0144	0.0163	11:00	12:00
40357	2	0.0013	0.0115	10:00	10:30
40358	2	0.00411	0.0326	11:30	12:00
40359	2	0.0075	0.0132	08:00	09:30
40360	2	0.0014	0.0077	11:00	12:00
40361	2	0.0198	0.1117	10:30	11:00
40362	2	0.0078	0.0214	09:00	11:00
40363	2	0.01258	0.0178	11:00	12:00
40364	2	0.57825	0.7869	11:00	11:30
40365	2	0.0429	0.0646	09:00	11:00
40366	2	0.025175	0.0426	09:30	10:30
40367	2	0.58783	1.1081	09:00	11:00
40368	2	0.149776	0.4279	08:00	09:30
40369	2	0.00985	0.037	10:30	11:30
40370	2	0.03378	0.0567	11:00	11:30
40371	2	0.0743	0.1762	08:00	09:30
40372	2	0.00581	0.0109	11:00	12:00
40373	2	0.200005	0.341	11:00	11:30
40374	2	0.19896	0.2846	09:30	11:00
40375	2	0.10271	0.1833	09:00	09:30
40376	2	0.015	0.0191	10:30	12:00
40377	2	0.26854	0.4301	10:00	11:30
40378	2	0.0432	0.0713	09:00	10:00
40379	2	0.58703	0.9741	10:00	11:00
40380	2	0.0745	0.038	11:00	11:30
40381	2	0.0222	0.0414	10:00	10:30
40382	2	0.0842	0.4395	11:00	11:30
40383	2	0.15664	0.2791	10:00	11:30
40384	2	0.015	5	10:00	11:30
40385	2	0.3	0.46	09:00	10:00
40386	2	0.265135	0.4521	09:00	10:00
40387	2	0.22457	0.3885	11:00	11:30
40388	2	0.0026	0.0168	10:00	10:30
40389	2	0.34938	0.422	08:00	09:30
40390	2	0.19528	0.3473	09:00	11:00
40391	2	0.288935	0.501	10:30	12:00
40392	2	0.173137	0.4415	09:00	10:30
40393	2	0.15117	0.2997	08:30	10:00
40394	2	0.00378	0.0058	08:00	09:30
40395	2	0.215457	0.405	10:30	11:00
40396	2	0.050175	0.0729	08:30	09:30
40397	2	0.25668	0.403	11:00	11:30
40398	2	0.01536	0.0285	10:00	10:30
40399	2	0.108	0.1782	10:00	12:00
40400	2	0.108	0.1782	10:00	11:30
40401	2	0.108	0.1782	09:00	10:30
40402	2	0.108	0.1782	10:00	11:30
40403	2	0.05608	0.1461	09:00	09:30
40404	2	0.171665	0.3143	08:00	09:00
40405	2	0.19395	0.3419	11:00	11:30
40406	2	0.0463	0.3763	10:30	11:00
40407	2	0.15105	0.2558	10:00	12:00
40408	2	0.0381	0.2586	10:00	11:30
40409	2	0.1061	0.4462	09:00	10:30
40410	2	0.003	0.0071	10:00	11:30
40411	2	0.1532	0.2715	11:00	12:00
40412	2	0.0235	0.2315	10:30	11:00
40413	2	0.076	0.1201	10:00	10:30
40414	2	0.02	0.1043	11:00	11:30
40415	2	0.0048	0.026	08:00	09:00
40416	2	0.13876	0.2142	09:00	10:00
40417	2	0.0156	0.1339	10:00	11:00
40418	2	0.1545	0.6627	09:30	10:00
40419	2	0.00516	0.0143	09:00	09:30
40420	2	0.116	0.18	08:30	09:00
40421	2	0.0676	0.6892	09:30	11:30
40422	2	0.00511	0.0085	09:00	11:00
40423	2	0.0351	0.7263	08:00	09:30
40424	2	0.0353	0.5336	09:00	10:30
40425	2	0.03216	0.2298	09:30	10:30
40426	2	0.505	3.675	11:00	11:30
40427	2	0.19262	0.3365	11:00	11:30
40428	2	0.27489	1.7529	11:30	12:00
40429	2	0.159137	0.3957	08:00	10:00
40430	2	0.09373	2.2708	08:00	09:00
40431	2	0.14321	1.9835	09:00	10:00
40432	2	0.0036	0.0193	11:00	12:00
40433	2	0.0099	0.0559	09:00	09:30
40434	2	0.05408	0.3033	10:00	11:00
40435	2	0.0099	0.0765	10:30	11:00
40436	2	0.0034	0.016	09:00	11:00
40437	2	0.5116	0.7941	08:30	10:30
40438	2	0.0034	0.016	10:00	11:30
40439	2	0.05176	0.1383	09:00	10:00
40440	2	0.0382	0.3459	10:00	11:00
40441	2	0.19776	0.2983	10:00	11:00
40442	2	0.0627	0.3405	09:00	10:00
40443	2	0.0099	0.0765	10:00	10:30
40444	2	0.099	0.188	08:30	09:00
40445	2	0.01952	0.0286	10:00	12:00
40446	2	0.0099	0.0559	09:00	11:00
40447	2	0.0035	0.0252	10:00	11:00
40448	2	0.09661	2.2908	11:00	12:00
40449	2	0.73479	1.1642	09:00	09:30
40450	2	0.08425	0.1269	08:00	08:30
40451	2	0.011	0.0386	09:30	11:30
40452	2	0.022	0.1885	08:30	10:30
40453	2	0.0184	0.1166	08:00	09:30
40454	2	0.257735	0.418	10:30	12:00
40455	2	0.172035	0.1938	10:00	11:00
40456	2	0.323325	0.4517	08:30	09:30
40457	2	0.00256	0.0179	11:00	11:30
40458	2	0.0356	0.1413	10:30	11:00
40459	2	0.12353	0.2832	10:00	10:30
40460	2	0.002015	0.0148	08:30	10:30
40461	2	0.026	0.054	10:00	12:00
40462	2	0.151575	0.1628	10:00	11:30
40463	2	0.240875	0.3777	11:00	12:00
40464	2	0.175635	0.3229	08:00	09:00
40465	2	0.002177	0.0043	10:00	10:30
40466	2	0.19899	1.7317	11:00	11:30
40467	2	0.3225	0.4915	10:00	10:30
40468	2	0.02794	0.0469	08:00	09:00
40469	2	0.01329	0.0209	08:00	10:00
40470	2	0.009395	0.0294	09:30	11:00
40471	2	0.004	0.0305	09:00	09:30
40472	2	0.0231	0.1575	09:00	11:00
40473	2	0.6341	1.1713	10:30	12:00
40474	2	0.166	1.3187	09:30	11:00
40475	2	0.220897	0.3026	08:30	09:00
40476	2	0.1476	1.4943	10:00	11:00
40477	2	0.0406	2.1179	11:30	12:00
40478	2	0.00978	0.0459	11:00	11:30
40479	2	0.184	1.512	11:00	12:00
40480	2	0.0039	0.0458	09:00	09:30
40481	2	1.0268	1.8599	08:30	10:30
40482	2	0.9204	2.4172	10:00	11:30
40483	2	0.78936	1.2131	11:30	12:00
40484	2	0.508	0.8851	08:30	10:30
40485	2	1.38	1.9058	09:00	10:30
40486	2	0.22232	0.3308	11:00	11:30
40487	2	0.157775	0.4361	08:00	09:00
40488	2	0.00282	0.0074	10:00	11:30
40489	2	0.17124	0.2955	09:30	11:00
40490	2	0.01403	0.0239	09:00	10:00
40491	2	0.17502	0.279	10:30	11:00
40492	2	0.02024	0.049	10:00	12:00
40493	2	0.280695	0.946	08:00	10:00
40494	2	0.164385	0.2607	09:00	10:30
40495	2	0.150655	0.4369	10:30	11:30
40496	2	0.00225	0.0083	10:00	11:00
40497	2	0.199975	0.2633	09:30	10:00
40498	2	0.20205	0.3331	09:00	09:30
40499	2	0.23565	0.4538	08:00	09:00
40500	2	0.193125	0.392	10:00	12:00
40501	2	0.171	0.2618	09:00	11:00
40502	2	0.175155	0.2105	08:00	09:30
40503	2	0.151602	0.3169	10:00	11:00
40504	2	0.037772	0.0706	09:30	10:30
40505	2	0.12899	0.248	09:00	09:30
40506	2	0.20921	0.3676	08:30	09:00
40507	2	0.27918	0.8756	10:00	11:30
40508	2	0.170045	0.2628	08:00	09:00
40509	2	0.29128	0.2859	10:30	11:30
40510	2	0.141055	0.238	10:00	11:30
40511	2	0.03888	0.0694	10:30	11:00
40512	2	0.003	0.0126	10:00	12:00
40513	2	0.16351	0.2796	08:00	09:00
40514	2	0.15695	0.3496	09:00	11:00
40515	2	0.04028	0.0682	10:00	11:00
40516	2	0.128975	0.2532	09:00	10:30
40517	2	0.04842	0.1348	10:30	11:30
40518	2	0.20532	0.2473	08:00	09:00
40519	2	0.17403	1.4208	10:00	12:00
40520	2	0.18312	0.2178	08:30	10:30
40521	2	0.182165	0.4916	08:30	10:00
40522	2	0.1731	0.2197	10:00	11:30
40523	2	0.16748	0.2978	11:00	12:00
40524	2	0.19418	0.3425	10:30	11:30
40525	2	0.16635	0.2946	11:00	11:30
40526	2	0.1613	0.2846	11:00	11:30
40527	2	0.00816	0.0897	08:00	09:30
40528	2	0.22577	0.3907	10:00	11:30
40529	2	0.27808	0.4945	10:00	11:00
40530	2	0.10368	0.185	11:00	12:00
40531	2	0.19304	0.2921	11:00	11:30
40532	2	0.0163	0.1107	08:30	09:00
40533	2	0.45675	1.1221	08:00	10:00
40534	2	0.348	0.54	10:00	12:00
40535	2	0.0037	0.0271	09:00	10:30
40536	2	0.0064	0.0441	08:30	09:30
40537	2	0.0598	0.3286	08:00	09:00
40538	2	0.0044	0.0104	09:30	10:00
40539	2	0.0142	0.1646	10:00	10:30
40540	2	0.02091	0.0444	08:00	08:30
40541	2	0.018	0.2472	08:00	09:30
40542	2	0.0024	0.004	08:00	09:00
40543	2	0.012	0.264	10:00	11:00
40544	2	0.03875	0.3104	10:00	10:30
40545	2	0.0419	0.2835	08:00	08:30
40546	2	0.005	1	10:00	10:30
40547	2	0.0262	0.0381	08:00	10:00
40548	2	0.0125	0.1	08:30	10:00
40549	2	0.03	0.1	08:00	09:00
40550	2	0.079075	0.1381	09:00	10:00
40551	2	0.01668	0.028	11:00	11:30
40552	2	0.0872	0.1295	10:00	10:30
40553	2	0.007	0.0098	08:00	10:00
40554	2	0.01848	0.0258	08:30	10:30
40555	2	0.032858	0.2344	10:30	12:00
40556	2	0.2775	0.4894	08:00	09:30
40557	2	0.0292	0.2422	09:00	10:00
40558	2	0.0228	0.1925	10:00	11:00
40559	2	0.0108	0.0178	08:00	10:00
40560	2	0.0108	0.0178	08:00	10:00
40561	2	0.219	2.007	08:00	09:00
40562	2	0.0108	0.0178	10:00	11:30
40563	2	0.0436	0.0647	08:00	09:00
40564	2	0.1004	0.1882	09:00	10:00
40565	2	0.03	0.1	09:00	09:30
40566	2	0.07785	0.1276	10:00	10:30
40567	2	0.58429	0.8616	08:00	10:00
40568	2	0.0429	0.0646	09:00	10:30
40569	2	0.0042	0.0216	08:00	09:30
40570	2	0.0022	0.0759	08:00	09:00
40571	2	0.01044	0.0848	11:00	11:30
40572	2	0.00778	0.0587	10:30	11:30
40573	2	0.0016	0.0083	11:00	11:30
40574	2	0.0016	0.0083	09:00	09:30
40575	2	0.04468	0.3742	11:00	12:00
40576	2	0.05	0.0863	10:30	12:00
40577	2	0.12725	0.1476	08:30	09:00
40578	2	0.004546	0.0459	09:30	10:00
40579	2	0.0023	0.0169	08:00	08:30
40580	2	0.0065	0.0326	08:30	10:30
40581	2	0.0065	0.0326	09:00	11:00
40582	2	0.046	0.0877	10:00	11:30
40583	2	0.01012	0.0208	09:00	10:00
40584	2	0.24668	0.4117	11:00	12:00
40585	2	0.101	0.735	09:00	09:30
40586	2	0.02696	0.1174	10:00	10:30
40587	2	0.11135	0.4342	08:00	10:00
40588	2	0.00108	0.0019	10:30	12:00
40589	2	0.24292	0.3995	10:00	11:30
40590	2	1.16112	1.8216	09:30	11:00
40591	2	0.2552	0.3878	09:00	10:00
40592	2	0.0204	0.0621	11:30	12:00
40593	2	0.02653	0.0409	09:30	10:00
40594	2	0.0022	0.0049	09:30	11:30
40595	2	0.02837	0.09	08:30	10:00
40596	2	0.00315	0.0339	10:00	11:30
40597	2	0.0072	0.0175	11:00	12:00
40598	2	0.05348	0.081	09:00	10:00
40599	2	0.004	0.0125	09:00	09:30
40600	2	0.0125	0.0317	09:30	11:30
40601	2	0.0012	0.0043	09:00	11:00
40602	2	0.0714	0.1362	08:30	10:30
40603	2	2.30508	8.1606	08:30	09:30
40604	2	1.1305	2.6117	08:00	09:00
40605	2	0.65835	1.7012	09:00	10:00
40606	2	0.06101	0.1287	10:00	11:00
40607	2	1.00634	2.538	08:30	10:30
40608	2	0.17895	0.2925	09:00	11:00
40609	2	0.09186	1.25	10:00	11:30
40610	2	0.05485	0.7	08:00	09:30
40611	2	0.01676	0.05	10:00	11:00
40612	2	0.01552	0.05	10:30	11:00
40613	2	0.00929	0.05	10:00	10:30
