ID	type	pack_total_weight	pack_total_volume	first_receive_tm	last_receive_tm
30045	2	0.05432	0.3896	08:00	09:30
30046	2	0.0146	0.2485	08:30	09:30
30047	2	0.17024	0.2844	10:00	12:00
30048	2	0.249676	0.419	10:30	12:00
30049	2	0.15506	0.2766	10:30	11:00
30050	2	0.43526	0.8449	10:30	12:00
30051	2	0.65761	1.1595	08:30	09:00
30052	2	1.352	3.8115	08:00	10:00
30053	2	0.2028	0.5717	10:00	11:00
30054	2	1.352	3.8115	11:30	12:00
30055	2	1.352	3.8115	10:00	11:00
30056	2	0.676	1.9058	09:30	10:00
30057	2	0.00185	0.0064	08:00	09:00
30058	2	0.35122	0.6143	09:30	10:00
30059	2	0.00816	0.0897	09:00	10:30
30060	2	0.00816	0.0897	11:00	11:30
30061	2	0.23879	0.4043	09:00	10:30
30062	2	0.18042	0.316	10:00	11:00
30063	2	0.0326	0.0572	08:30	10:30
30064	2	0.18376	0.3214	10:30	11:30
30065	2	0.161556	0.2629	10:30	12:00
30066	2	0.216	1.7283	10:00	11:00
30067	2	0.21186	0.4432	10:00	11:30
30068	2	0.17603	0.3162	10:00	11:00
30069	2	0.194982	0.3952	08:00	10:00
30070	2	0.17115	0.2794	08:00	09:00
30071	2	0.565215	1.2288	08:00	09:30
30072	2	0.189059	0.4718	11:30	12:00
30073	2	0.0018	1	10:00	11:30
30074	2	0.02678	0.0385	09:30	10:30
30075	2	0.26855	0.4477	08:00	09:00
30076	2	0.0011	0.0044	08:00	08:30
30077	2	0.00372	0.0205	08:00	09:00
30078	2	0.201	1.5863	11:00	12:00
30079	2	0.05632	0.1509	08:00	09:00
30080	2	0.01408	0.0377	10:00	12:00
30081	2	0.05632	0.1509	08:00	09:30
30082	2	0.0146	0.0248	09:30	10:30
30083	2	0.00402	0.1147	08:30	09:00
30084	2	0.0146	0.0248	09:30	10:00
30085	2	0.0116	0.0218	09:30	11:00
30086	2	0.02912	0.0429	08:00	09:00
30087	2	0.02912	0.0429	08:30	10:00
30088	2	0.00836	0.0139	08:30	09:30
30089	2	0.00836	0.0139	08:00	09:00
30090	2	0.01825	0.0466	08:30	09:30
30091	2	0.0066	0.0359	10:30	11:30
30092	2	0.06856	0.1541	08:30	10:00
30093	2	0.0016	0.0189	10:00	10:30
30094	2	0.01896	0.0346	08:00	10:00
30095	2	0.332715	0.7865	10:30	11:00
30096	2	0.04744	0.5657	08:00	10:00
30097	2	0.00152	0.0455	10:00	10:30
30098	2	0.66785	0.4762	08:00	09:30
30099	2	1.13498	3.1693	10:00	10:30
30100	2	1.06299	4.1368	10:00	11:30
30101	2	0.17686	0.5549	09:30	10:30
30102	2	0.7904	2.4538	09:00	09:30
30103	2	0.2525	0.443	09:00	10:30
30104	2	0.00816	0.0897	08:30	09:30
30105	2	0.05145	0.0861	10:00	12:00
30106	2	0.15105	0.2558	10:00	11:30
30107	2	0.23	0.51	11:00	11:30
30108	2	0.00303	0.0044	08:00	09:30
30109	2	0.00115	0.0025	11:00	12:00
30110	2	0.3004	0.7576	09:00	09:30
30111	2	0.36018	1.0629	10:30	11:30
30112	2	0.06895	0.2132	10:30	11:00
30113	2	0.05247	0.1705	08:30	10:30
30114	2	2.10294	5.5088	10:00	11:00
30115	2	0.6831	2.0159	10:00	10:30
30116	2	0.12402	0.3396	09:30	11:00
30117	2	0.81072	2.9798	09:00	10:00
30118	2	0.082	0.1128	10:00	12:00
30119	2	0.36018	1.0629	10:00	11:00
30120	2	0.43558	1.0986	09:00	09:30
30121	2	0.18024	0.4546	09:00	10:30
30122	2	0.17388	0.5131	10:00	11:00
30123	2	0.00638	0.0082	10:00	12:00
30124	2	0.4267	1.1424	10:30	11:30
30125	2	0.14182	0.2907	10:00	12:00
30126	2	0.0847	0.2817	10:00	11:00
30127	2	0.1869	0.3859	08:00	10:00
30128	2	0.02552	0.0327	09:30	10:30
30129	2	0.17326	0.4702	09:30	11:30
30130	2	0.00894	0.0354	09:30	10:30
30131	2	0.80947	1.624	08:00	09:30
30132	2	1.51975	3.0964	08:00	08:30
30133	2	0.7045	1.4845	09:30	11:00
30134	2	0.22724	0.5981	10:00	11:00
30135	2	0.1502	0.3788	08:00	09:00
30136	2	0.621	1.8326	10:00	10:30
30137	2	0.13659	0.2856	10:00	11:30
30138	2	0.72036	2.1258	09:00	09:30
30139	2	0.3124	0.9197	09:00	10:30
30140	2	0.164	0.2256	09:00	09:30
30141	2	0.3726	1.0996	10:00	11:30
30142	2	0.09936	0.2932	09:00	09:30
30143	2	0.05238	0.1822	11:00	12:00
30144	2	0.789	2.2768	09:00	11:00
30145	2	0.404	0.9509	10:30	11:30
30146	2	0.14904	0.4398	08:00	09:00
30147	2	0.60858	1.796	10:00	11:00
30148	2	0.28566	0.843	08:30	10:30
30149	2	1.1268	3.9312	08:00	09:30
30150	2	0.02274	0.0518	08:00	08:30
30151	2	0.02817	0.0386	10:00	11:00
30152	2	0.13518	0.3409	08:00	10:00
30153	2	0.16146	0.4765	08:00	09:00
30154	2	0.11209	0.3055	11:30	12:00
30155	2	0.047	0.3126	09:30	11:00
30156	2	0.96876	2.8589	09:30	10:00
30157	2	0.18624	0.5615	08:00	09:00
30158	2	0.0589	0.16	08:00	08:30
30159	2	0.02315	0.0472	09:30	10:30
30160	2	0.6503	1.9068	08:00	09:30
30161	2	0.23598	0.6964	11:00	12:00
30162	2	0.86844	2.0972	09:00	11:00
30163	2	0.36041	1.0267	09:30	10:00
30164	2	0.45922	1.0434	10:00	12:00
30165	2	0.38155	0.9057	09:30	10:00
30166	2	0.29394	0.754	08:00	09:00
30167	2	0.04968	0.1466	08:00	08:30
30168	2	0.06559	0.1436	10:30	12:00
30169	2	0.217	0.4593	10:30	11:00
30170	2	0.05136	0.1034	08:30	10:30
30171	2	0.206	0.5688	10:30	11:00
30172	2	0.12991	0.3101	10:00	12:00
30173	2	0.05383	0.1318	08:00	08:30
30174	2	0.03	0.1	08:00	10:00
30175	2	0.924	6.2492	08:30	10:30
30176	2	0.5973	4.4637	08:30	09:30
30177	2	0.484	4.597	10:00	12:00
30178	2	0.726	6.8955	10:00	11:00
30179	2	0.0108	0.0178	08:00	09:30
30180	2	0.0108	0.0178	10:00	10:30
30181	2	0.273255	0.7576	10:00	12:00
30182	2	0.09868	0.4367	09:00	10:00
30183	2	0.12	0.81	09:00	11:00
30184	2	0.0502	0.6024	09:00	10:00
30185	2	0.201025	0.3093	08:00	09:00
30186	2	0.1938	0.659	10:30	11:30
30187	2	0.20844	0.3766	08:00	09:00
30188	2	0.36415	0.5952	10:30	11:30
30189	2	0.31564	0.5862	08:00	09:00
30190	2	0.001044	0.0107	08:00	09:30
30191	2	0.0011	0.0123	08:30	10:00
30192	2	0.0255	0.0418	08:30	09:00
30193	2	0.00123	0.0101	10:30	11:30
30194	2	0.2392	2.125	08:30	10:30
30195	2	0.00162	0.0078	10:00	11:00
30196	2	0.05495	0.0891	08:30	10:30
30197	2	0.1613	0.2846	09:00	10:00
30198	2	0.0017	0.003	10:30	12:00
30199	2	0.00816	0.0897	08:00	09:00
30200	2	0.00157	0.0062	09:00	10:00
30201	2	0.1537	0.2572	08:30	09:00
30202	2	0.164845	0.266	10:00	11:30
30203	2	0.105945	0.1562	10:00	12:00
30204	2	0.00584	0.0444	08:00	09:30
30205	2	0.027375	0.0373	11:30	12:00
30206	2	0.003466	0.0078	09:30	11:00
30207	2	0.07576	0.1355	10:00	12:00
30208	2	0.0051	0.0466	09:00	10:00
30209	2	0.00568	0.012	08:30	10:00
30210	2	0.00138	0.0168	08:00	09:30
30211	2	0.8964	1.3822	10:00	10:30
30212	2	0.18	1.0873	08:00	09:00
30213	2	0.3114	0.5499	10:00	10:30
30214	2	0.00148	0.0258	08:00	09:00
30215	2	0.00363	0.0188	10:30	11:30
30216	2	0.00466	0.0028	10:30	11:00
30217	2	0.20664	0.9949	10:00	10:30
30218	2	0.0145	0.0425	09:00	11:00
30219	2	0.997	1.871	11:00	12:00
30220	2	0.00308	0.0042	10:00	11:00
30221	2	0.17	0.6044	10:00	10:30
30222	2	0.37689	0.6746	08:00	08:30
30223	2	0.0022	0.0034	10:00	11:00
30224	2	0.0098	0.0212	09:30	10:00
30225	2	0.21733	0.3603	08:00	09:00
30226	2	0.024	0.0496	10:00	11:30
30227	2	0.24	0.3816	10:00	10:30
30228	2	0.316	0.585	10:00	11:30
30229	2	0.1251	0.1999	08:00	09:00
30230	2	0.09016	0.1698	08:00	08:30
30231	2	0.0908	0.1604	08:00	09:00
30232	2	0.19848	0.3769	11:00	11:30
30233	2	0.606	4.41	08:00	09:00
30234	2	0.16605	0.2846	10:30	11:30
30235	2	0.006	0.0751	08:00	10:00
30236	2	0.21797	1.85	08:30	09:30
30237	2	0.2944	0.4348	10:00	12:00
30238	2	0.21388	1.2	10:00	11:30
30239	2	0.1992	1.2	10:00	12:00
30240	2	0.01878	0.2	09:00	10:00
30241	2	0.37428	2.15	11:30	12:00
30242	2	1.116	1.5552	08:00	09:30
30243	2	0.01331	0.023	08:00	10:00
30244	2	0.00868	0.0137	08:00	09:00
30245	2	0.15384	0.268	09:30	10:00
30246	2	0.086	0.1271	10:00	12:00
30247	2	0.158665	0.2734	09:00	09:30
30248	2	0.06832	0.1012	08:30	10:30
30249	2	0.12572	1.0228	08:30	09:30
30250	2	0.00422	0.0207	08:30	09:00
30251	2	0.02484	0.1248	08:00	09:30
30252	2	0.1782	1.1667	11:30	12:00
30253	2	0.054	0.2115	09:30	11:30
30254	2	0.10684	0.1506	10:00	11:00
30255	2	0.15107	0.2692	08:00	09:00
30256	2	0.168	0.2764	10:00	12:00
30257	2	0.023642	0.1242	08:00	09:00
30258	2	0.44526	0.8716	09:30	10:00
30259	2	0.15942	0.3001	08:00	09:00
30260	2	0.15195	0.2576	09:00	10:00
30261	2	0.0012	0.0023	08:30	09:00
30262	2	0.45652	0.6928	08:00	10:00
30263	2	0.08208	0.1725	08:00	09:00
30264	2	1.54802	2.0077	09:30	11:30
30265	2	0.21984	0.2977	08:00	09:00
30266	2	0.27034	0.4957	08:00	10:00
30267	2	0.38784	0.7867	11:30	12:00
30268	2	1.53756	2.3899	09:30	11:00
30269	2	0.228	0.3685	10:30	11:00
30270	2	0.69528	1.2515	08:00	09:30
30271	2	1.92344	2.668	08:00	10:00
30272	2	0.4792	0.7745	08:30	09:00
30273	2	0.8663	1.3633	08:30	09:30
30274	2	0.8738	1.6806	10:00	12:00
30275	2	0.48552	0.7284	10:00	11:00
30276	2	0.68686	1.2718	10:30	12:00
30277	2	0.0567	0.1283	08:30	10:30
30278	2	1.44488	2.1901	08:30	09:30
30279	2	0.76656	1.1963	08:30	09:00
30280	2	0.40996	0.6949	08:00	09:00
30281	2	0.27634	0.4318	11:00	11:30
30282	2	0.40756	0.9413	10:00	10:30
30283	2	1.35888	2.02	08:00	09:30
30284	2	0.31486	0.4732	09:00	10:00
30285	2	0.65636	1.1921	08:00	09:00
30286	2	0.3072	0.5373	08:30	10:00
30287	2	0.0841	0.1617	08:30	10:30
30288	2	1.053	1.1858	10:00	12:00
30289	2	1.73048	2.5545	08:00	09:00
30290	2	0.54202	1.0747	11:00	12:00
30291	2	0.50474	0.8267	09:00	09:30
30292	2	1.01508	1.5717	09:00	10:30
30293	2	0.68804	1.1999	10:00	11:00
30294	2	1.2923	2.0426	11:30	12:00
30295	2	0.12418	0.1739	10:00	11:00
30296	2	0.2012	0.3379	08:00	10:00
30297	2	0.0164	0.0388	10:30	11:00
30298	2	0.52032	0.7883	08:00	10:00
30299	2	0.18282	0.3905	10:00	10:30
30300	2	0.43194	0.6841	08:00	09:30
30301	2	0.73536	1.2455	10:00	10:30
30302	2	0.48124	0.7687	10:00	11:00
30303	2	0.3008	0.5926	08:00	09:30
30304	2	0.3059	0.4938	08:00	09:00
30305	2	0.278	0.6524	08:00	10:00
30306	2	0.15286	0.2437	08:00	09:00
30307	2	0.78322	1.337	08:00	09:30
30308	2	0.20222	0.6536	11:30	12:00
30309	2	0.46358	0.8304	08:00	09:30
30310	2	0.03492	0.0707	08:00	08:30
30311	2	0.011	0.0706	08:00	09:00
30312	2	0.0062	0.0274	08:30	10:00
30313	2	0.0189	0.1092	10:00	10:30
30314	2	0.391	0.605	08:00	09:30
30315	2	0.07	0.5	08:00	08:30
30316	2	0.048	2.3	09:30	11:00
30317	2	0.157	1.4417	10:00	10:30
30318	2	0.157	1.4417	09:30	11:00
30319	2	0.2025	2.6265	10:00	11:30
30320	2	0.157	1.4417	08:00	09:00
30321	2	0.2025	2.6265	08:00	10:00
30322	2	0.157	1.4417	08:00	09:00
30323	2	0.4559	2.6178	10:30	11:30
30324	2	0.15255	0.0679	10:00	11:00
30325	2	0.29875	0.5603	10:00	10:30
30326	2	1.602	2.1508	08:00	08:30
30327	2	0.02676	0.0373	08:30	10:30
30328	2	0.0447	0.0736	08:00	10:00
30329	2	0.01716	0.0259	10:00	11:30
30330	2	0.3926	0.6384	08:30	10:00
30331	2	0.05844	0.0857	10:00	11:00
30332	2	0.56489	0.9067	09:30	10:30
30333	2	0.2256	0.3875	10:00	10:30
30334	2	0.08052	0.1939	10:00	11:00
30335	2	0.15768	0.3264	08:00	10:00
30336	2	0.15768	0.3264	10:00	12:00
30337	2	0.27629	0.4788	09:00	10:30
30338	2	0.80648	1.2469	10:00	11:30
30339	2	0.4764	1.2699	09:30	10:30
30340	2	0.36432	0.8248	10:30	12:00
30341	2	0.66508	1.2667	10:30	11:00
30342	2	0.1914	0.2921	10:00	10:30
30343	2	0.35904	0.6896	09:30	11:30
30344	2	0.3371	0.6825	08:00	10:00
30345	2	0.02922	0.0769	08:30	10:00
30346	2	2.08732	3.5131	08:00	09:00
30347	2	0.1999	0.3865	09:00	10:00
30348	2	2.38196	3.8398	10:00	11:30
30349	2	0.70052	1.2309	10:00	11:00
30350	2	0.51456	0.9777	09:00	10:00
30351	2	0.93258	1.612	08:00	09:00
30352	2	0.22094	0.478	10:00	12:00
30353	2	0.18288	0.3186	09:30	11:00
30354	2	0.8548	1.5116	10:30	12:00
30355	2	0.24174	0.5948	08:00	09:00
30356	2	0.24948	0.5227	08:00	09:00
30357	2	0.06844	0.2011	08:00	08:30
30358	2	0.21976	0.3375	10:30	11:00
30359	2	0.42894	0.7444	08:30	10:30
30360	2	1.11094	1.5082	08:00	09:30
30361	2	0.04074	0.1005	08:00	09:00
30362	2	0.428	0.7375	08:00	09:30
30363	2	0.33274	0.599	08:00	09:00
30364	2	0.07362	0.1614	09:00	10:30
30365	2	0.06308	0.1313	09:00	09:30
30366	2	0.10678	0.1814	08:00	09:00
30367	2	0.25834	0.449	09:30	11:30
30368	2	0.235	0.3975	08:00	09:00
30369	2	1.1844	1.9915	10:30	12:00
30370	2	0.00228	0.0108	09:30	11:00
30371	2	0.50792	0.7817	11:00	12:00
30372	2	0.12104	0.248	08:30	09:30
30373	2	1.45218	2.513	08:00	08:30
30374	2	0.16092	0.3551	11:00	12:00
30375	2	1.39228	2.4923	09:00	09:30
30376	2	1.51016	2.7202	08:00	10:00
30377	2	0.27034	0.4353	09:30	11:30
30378	2	0.83134	1.443	08:00	09:00
30379	2	1.04264	1.6143	08:30	10:00
30380	2	0.06182	0.1617	08:00	09:30
30381	2	0.19518	0.395	11:00	12:00
30382	2	0.36684	0.6481	10:30	11:30
30383	2	0.12574	0.3125	08:30	09:00
30384	2	0.0378	0.1463	09:30	11:30
30385	2	0.23186	0.4899	09:00	11:00
30386	2	0.17718	0.3363	08:30	10:00
30387	2	0.97556	1.3499	10:00	11:00
30388	2	0.38836	0.628	08:00	09:30
30389	2	1.36484	2.4545	08:00	09:00
30390	2	0.06646	0.1819	08:00	09:00
30391	2	0.2067	0.3403	08:00	08:30
30392	2	0.12896	0.2681	08:00	10:00
30393	2	0.09984	0.1993	10:30	12:00
30394	2	0.38096	0.6151	08:00	09:30
30395	2	0.202	1.47	09:30	10:30
30396	2	1.12872	1.9725	10:00	11:00
30397	2	0.3033	0.5448	08:00	09:00
30398	2	0.36158	0.5883	11:30	12:00
30399	2	0.08174	0.2033	08:00	09:30
30400	2	0.06704	0.1135	08:00	09:00
30401	2	0.48752	0.8711	08:30	09:30
30402	2	0.24186	0.5873	09:30	11:00
30403	2	0.43014	0.7458	10:00	11:00
30404	2	0.05398	0.1378	10:30	11:00
30405	2	0.92976	1.6206	10:00	10:30
30406	2	0.94182	1.5134	08:00	09:30
30407	2	0.1874	0.3988	09:00	10:30
30408	2	0.32656	0.6454	08:30	10:00
30409	2	0.11738	0.2454	08:30	09:00
30410	2	0.17128	0.3895	11:00	11:30
30411	2	0.3402	0.6166	08:00	09:30
30412	2	0.6368	1.0814	08:00	09:00
30413	2	0.32694	0.5739	10:00	12:00
30414	2	0.13456	0.2392	09:30	11:30
30415	2	0.35608	0.6846	10:00	10:30
30416	2	0.54006	0.9553	08:00	09:30
30417	2	0.20936	0.4484	10:00	11:00
30418	2	0.38596	0.7255	10:00	10:30
30419	2	1.30648	2.6962	10:30	12:00
30420	2	0.2047	0.6693	10:00	11:30
30421	2	0.21534	0.3743	08:30	10:30
30422	2	0.73718	1.3463	09:30	11:30
30423	2	0.10622	0.256	11:00	12:00
30424	2	0.61444	0.9399	10:30	11:30
30425	2	1.25562	1.7062	10:30	11:00
30426	2	0.43766	0.6741	10:00	10:30
30427	2	0.74892	1.2505	08:00	10:00
30428	2	0.04445	0.1101	10:00	12:00
30429	2	0.2428	0.5099	08:00	09:30
30430	2	0.50444	1.0835	08:00	09:00
30431	2	0.433	0.7761	08:00	08:30
30432	2	0.09676	0.1929	08:30	09:00
30433	2	0.4024	0.627	08:00	10:00
30434	2	0.13182	0.3807	08:00	09:30
30435	2	0.25446	0.4768	10:30	12:00
30436	2	0.72462	1.1942	10:00	11:30
30437	2	0.14728	0.3869	09:30	11:00
30438	2	0.2218	0.5224	09:00	10:00
30439	2	0.31042	0.4964	10:30	11:00
30440	2	0.33962	0.5368	10:00	10:30
30441	2	0.54166	1.0405	08:00	09:30
30442	2	0.08042	0.1282	08:00	09:00
30443	2	0.48266	0.8388	10:00	11:30
30444	2	0.56582	1.019	09:30	11:00
30445	2	0.19842	0.3319	09:30	10:30
30446	2	0.18864	0.5081	08:30	09:30
30447	2	0.37754	0.5787	08:00	10:00
30448	2	0.39148	0.6654	09:30	11:30
30449	2	0.07948	0.3038	09:00	10:30
30450	2	0.6006	1.1796	08:30	10:00
30451	2	0.40396	0.6303	10:00	11:00
30452	2	0.50476	1.0386	11:30	12:00
30453	2	0.2192	0.4558	09:00	09:30
30454	2	0.58793	0.9684	10:00	10:30
30455	2	0.25154	0.4761	09:30	11:30
30456	2	0.14288	0.234	09:30	11:00
30457	2	0.19	0.3676	10:30	12:00
30458	2	0.21128	0.4182	10:30	11:30
30459	2	0.5003	0.9167	10:00	11:00
30460	2	0.66232	1.2812	08:00	08:30
30461	2	1.4511	2.3651	08:30	10:30
30462	2	0.39554	0.6939	10:00	12:00
30463	2	0.6111	1.019	09:30	11:00
30464	2	0.12748	0.2819	10:00	11:00
30465	2	0.05588	0.2418	08:30	09:30
30466	2	0.24242	0.4441	09:00	10:00
30467	2	0.60858	1.1399	11:00	11:30
30468	2	0.3809	0.5969	08:00	09:00
30469	2	0.3496	0.593	10:00	12:00
30470	2	0.27102	0.4639	09:30	11:00
30471	2	0.00854	0.0491	11:00	12:00
30472	2	0.0713	0.1966	08:30	09:30
30473	2	0.25788	0.4402	09:00	09:30
30474	2	0.24956	0.4755	11:30	12:00
30475	2	0.05626	0.1133	08:00	09:00
30476	2	0.15416	0.4817	10:00	12:00
30477	2	0.36096	0.6476	09:30	11:30
30478	2	0.08906	0.1738	09:00	10:30
30479	2	0.34056	0.7266	08:00	08:30
30480	2	0.31804	0.5205	08:30	09:00
30481	2	0.64742	1.0603	08:00	08:30
30482	2	1.5282	2.7451	08:00	09:30
30483	2	0.6937	1.1077	08:30	10:30
30484	2	0.49918	0.9034	08:00	09:30
30485	2	0.4103	0.6668	10:00	11:30
30486	2	0.4494	0.7788	08:00	09:30
30487	2	0.03822	0.0866	08:30	09:00
30488	2	0.10518	0.3309	10:00	10:30
30489	2	0.53156	0.8531	08:00	08:30
30490	2	0.37156	0.5595	08:30	10:30
30491	2	0.15684	0.2829	10:00	11:30
30492	2	1.9658	2.9919	08:00	09:00
30493	2	0.01924	0.035	09:00	10:00
30494	2	0.19362	0.362	10:30	11:30
30495	2	0.62164	1.1709	11:00	11:30
30496	2	0.14162	0.3214	08:00	09:30
30497	2	0.24332	0.6023	08:00	09:00
30498	2	0.11486	0.2314	10:00	11:30
30499	2	0.1654	0.2586	09:30	11:00
30500	2	0.63446	1.0416	10:00	11:30
30501	2	1.78442	2.7774	08:30	09:30
30502	2	0.29476	0.5699	08:00	09:00
30503	2	0.15368	0.3135	09:30	10:00
30504	2	0.17924	0.6229	08:00	09:00
30505	2	0.67396	1.1884	10:00	12:00
30506	2	0.71788	1.3187	09:30	11:00
30507	2	0.59062	1.1197	09:30	10:30
30508	2	1.75944	2.6816	08:30	10:00
30509	2	0.5361	0.8584	11:30	12:00
30510	2	0.53638	0.8567	10:00	11:00
30511	2	0.83942	1.2472	10:00	12:00
30512	2	0.00572	0.0433	08:00	10:00
30513	2	1.2718	1.6917	08:00	09:30
30514	2	0.441	0.6529	08:00	09:30
30515	2	0.33994	0.6386	09:00	10:00
30516	2	0.3993	0.6447	08:30	09:00
30517	2	1.89542	3.2827	11:30	12:00
30518	2	0.49634	0.9758	09:00	11:00
30519	2	0.19244	0.3793	10:30	12:00
30520	2	2.23974	3.6832	10:00	11:30
30521	2	0.4225	1.2455	09:30	10:30
30522	2	0.29614	0.5268	09:00	10:00
30523	2	0.3288	0.5232	10:30	11:00
30524	2	0.07152	0.1258	08:00	10:00
30525	2	0.29772	0.4063	08:00	10:00
30526	2	0.54968	0.8566	08:00	09:00
30527	2	0.18576	0.2862	10:30	11:30
30528	2	0.4619	0.7613	08:30	09:00
30529	2	0.1037	0.1558	08:00	08:30
30530	2	0.22759	0.4248	09:00	09:30
30531	2	0.51128	0.8277	08:30	10:00
30532	2	0.278877	0.4864	08:30	10:00
30533	2	0.5553	1.0414	08:00	09:00
30534	2	0.16288	0.3915	10:30	11:30
30535	2	1.09968	1.9342	08:30	09:00
30536	2	0.3947	0.831	11:30	12:00
30537	2	0.27758	0.5041	09:00	11:00
30538	2	0.1536	0.2686	08:30	10:30
30539	2	0.2267	0.4576	10:00	11:30
30540	2	0.85444	1.6132	08:00	09:00
30541	2	0.38716	0.748	09:00	10:00
30542	2	0.29578	0.5466	08:00	08:30
30543	2	0.06014	0.2805	10:00	12:00
30544	2	0.17536	0.3208	10:00	11:30
30545	2	0.38684	0.7375	09:00	10:30
30546	2	0.35776	0.5653	08:30	09:30
30547	2	0.44722	0.9303	10:00	10:30
30548	2	0.23342	0.3926	09:30	10:00
30549	2	0.20042	0.2835	08:00	09:00
30550	2	0.09924	0.2063	10:00	12:00
30551	2	0.09994	0.1875	08:00	09:30
30552	2	0.29472	0.5641	11:00	12:00
30553	2	0.11326	0.1733	10:30	11:30
30554	2	0.32116	0.5536	08:00	09:00
30555	2	0.78876	1.5144	08:00	08:30
30556	2	0.04412	0.0725	08:00	10:00
30557	2	0.32816	0.4802	08:30	10:30
30558	2	0.13668	0.2808	08:00	09:30
30559	2	1.2636	1.9224	10:00	10:30
30560	2	0.13054	0.2056	11:00	11:30
30561	2	0.1122	0.2057	10:30	11:00
30562	2	0.41902	0.7667	08:00	10:00
30563	2	0.03936	0.0571	08:00	09:30
30564	2	2.0924	3.1813	10:00	11:30
30565	2	0.43332	0.7023	08:30	09:30
30566	2	0.0202	0.0313	08:00	09:00
30567	2	0.00404	0.0157	09:30	10:00
30568	2	0.12972	0.2659	08:00	10:00
30569	2	0.29028	0.3975	10:00	12:00
30570	2	0.06284	0.1056	08:00	09:30
30571	2	0.162766	0.3213	11:00	12:00
30572	2	0.0476	2.1312	10:30	11:30
30573	2	0.4985	0.9355	10:00	11:00
30574	2	0.2552	0.3878	09:30	10:00
30575	2	0.02344	0.1501	10:00	11:30
30576	2	0.15887	0.2983	10:30	12:00
30577	2	0.218065	0.399	10:00	11:00
30578	2	0.21099	0.3863	09:30	10:30
30579	2	0.16016	0.28	11:00	11:30
30580	2	0.1221	0.855	08:30	10:30
30581	2	0.13605	1.1517	08:00	10:00
30582	2	0.16244	0.2892	08:00	09:30
30583	2	0.16016	0.28	09:30	10:30
30584	2	0.166115	0.2803	10:30	11:00
30585	2	0.023153	0.1718	10:00	10:30
30586	2	0.03804	0.1812	09:00	09:30
30587	2	0.018732	0.129	09:00	10:30
30588	2	0.2228	0.344	08:30	10:00
30589	2	0.25578	0.305	10:00	11:30
30590	2	0.0049	0.0285	11:00	12:00
30591	2	0.01521	0.0653	08:00	09:30
30592	2	0.17329	0.3511	08:30	09:00
30593	2	0.2697	0.4588	08:00	10:00
30594	2	0.78444	1.4214	08:00	09:00
30595	2	0.285	2.28	11:00	12:00
30596	2	0.27868	0.5617	08:30	09:30
30597	2	0.0085	0.0316	09:00	09:30
30598	2	0.006	0.0184	11:00	11:30
30599	2	0.1552	0.2349	08:00	09:00
30600	2	0.00364	0.006	10:00	11:30
30601	2	0.0016	0.0179	09:30	11:00
30602	2	0.003945	0.013	09:00	10:00
30603	2	0.343815	0.6841	10:30	11:00
30604	2	0.0086	0.0127	10:00	10:30
30605	2	0.01492	0.1357	08:00	09:30
30606	2	0.06548	0.9818	08:00	09:00
30607	2	0.0404	0.0704	10:00	11:00
30608	2	0.0086	0.0127	08:00	09:00
30609	2	0.17473	0.31	09:30	10:00
30610	2	0.192	0.3069	09:00	09:30
