ID	type	pack_total_weight	pack_total_volume	first_receive_tm	last_receive_tm
49	2	0.657512	1.0689	13:00	14:30
50	2	0.01697	0.026	11:00	12:00
51	2	0.05025	0.262	11:00	13:00
52	2	0.04702	0.3459	09:30	10:30
53	2	0.56436	0.878	13:00	14:00
54	2	0.05526	0.0875	10:00	11:00
55	2	0.09815	0.2089	13:00	15:30
56	2	0.013164	0.3085	11:30	13:00
57	2	0.0878	0.9089	09:30	11:00
58	2	0.03786	0.3001	09:00	12:00
59	2	0.0348	0.2074	10:00	11:00
60	2	0.0252	0.0265	10:00	12:00
61	2	0.0288	0.1882	09:30	10:30
62	2	0.0181	0.103	09:30	12:00
63	2	0.021	0.1357	11:00	13:30
64	2	0.0108	0.0612	11:30	13:00
65	2	0.0134	0.1608	13:00	15:00
66	2	0.0164	0.1584	13:30	14:30
67	2	0.04008	0.1237	09:30	10:30
68	2	0.20093	0.295	13:30	15:30
69	2	0.22901	0.3757	13:00	14:00
70	2	0.03329	0.0594	09:30	10:30
71	2	0.02872	0.0458	11:30	13:00
72	2	0.02904	0.0432	11:00	12:00
73	2	0.0526	0.06	11:00	12:00
74	2	0.3765	0.253	13:30	15:30
75	2	0.01908	0.0726	13:30	15:00
76	2	0.02112	0.04	13:30	15:00
77	2	0.0336	0.062	13:00	15:00
78	2	0.010625	0.0402	11:00	12:00
79	2	0.06506	0.0767	11:00	13:00
80	2	0.03432	0.0902	13:00	14:30
81	2	0.15	0.2468	10:00	12:00
82	2	0.05758	0.0716	13:00	14:00
83	2	0.01536	0.0445	13:00	15:30
84	2	0.0786	0.6139	11:00	13:00
85	2	0.024	0.05	11:30	13:00
86	2	0.492	0.903	13:30	15:30
87	2	0.152	0.315	13:30	15:30
88	2	0.3596	3.5161	09:00	12:00
89	2	0.15171	0.2329	13:30	14:00
90	2	0.0204	0.0621	13:30	15:30
91	2	0.03772	0.3039	13:00	14:30
92	2	0.04418	0.3643	11:30	13:00
93	2	0.09197	0.6076	11:30	13:30
94	2	0.08526	0.3598	13:30	14:00
95	2	0.073	0.2659	13:30	14:30
96	2	0.0238	0.1072	13:30	14:30
97	2	0.427	0.6515	11:00	13:00
98	2	0.1095	1.0035	09:00	12:00
99	2	0.0108	0.0178	11:30	13:30
100	2	0.21378	0.3854	10:00	11:00
101	2	0.2382	2.0293	09:00	12:00
102	2	0.01808	0.1625	09:00	12:00
103	2	0.08408	0.262	09:00	10:00
104	2	0.12216	0.3263	13:00	15:30
105	2	0.192	0.3069	11:00	13:30
106	2	0.152195	0.267	11:30	13:00
107	2	0.323375	0.6364	11:00	13:30
108	2	0.15122	0.3452	13:30	14:00
109	2	0.162891	0.4848	09:00	10:00
110	2	0.1888	0.3324	13:00	15:00
111	2	0.48152	2.6539	09:00	10:00
112	2	0.171	0.297	13:30	14:30
113	2	0.075175	0.4547	09:00	10:00
114	2	0.02764	0.2584	13:30	15:30
115	2	0.03	0.1	09:30	10:30
116	2	0.22925	0.3858	13:00	14:00
117	2	0.15	0.2468	09:30	12:00
118	2	0.19877	0.2965	11:30	13:30
119	2	0.206584	0.3716	13:00	15:00
120	2	0.519	0.9165	09:00	10:00
121	2	0.24687	0.5859	11:30	13:30
122	2	0.159775	0.2796	11:00	13:00
123	2	0.1733	0.667	09:00	11:00
124	2	0.11544	0.2098	13:00	14:00
125	2	0.179128	0.3172	13:30	15:30
126	2	0.126505	0.1876	09:30	11:00
127	2	0.02526	0.0365	13:00	14:30
128	2	0.402725	0.7621	09:30	11:00
129	2	0.153	0.2595	09:00	11:00
130	2	0.240858	0.4389	13:30	14:00
131	2	0.161815	0.2787	09:30	10:30
132	2	0.21457	0.5964	09:00	11:00
133	2	0.167288	0.2766	11:00	12:00
134	2	0.17466	0.3058	09:00	12:00
135	2	0.297287	0.6575	13:30	15:00
136	2	0.151035	0.2572	13:00	14:30
137	2	0.189045	0.3066	09:30	10:30
138	2	0.01293	0.0264	13:00	15:00
139	2	0.19312	0.3998	13:00	14:30
140	2	0.1269	0.1846	11:30	13:30
141	2	0.06055	0.0901	13:30	15:30
142	2	0.025664	0.0388	09:30	11:00
143	2	0.0124	0.1241	09:30	10:30
144	2	0.04136	0.0802	09:30	12:00
145	2	0.010096	0.0753	10:00	12:00
146	2	0.023852	0.0299	13:30	15:30
147	2	0.02246	0.0341	09:30	12:00
148	2	0.01806	0.0217	13:30	15:00
149	2	0.228415	0.4465	09:00	10:00
150	2	0.0236	0.032	11:00	13:30
151	2	0.03	0.1	11:30	13:30
152	2	0.5072	0.9	13:30	14:00
153	2	0.828	6.4765	09:00	10:00
154	2	1.61	12.5932	11:00	13:00
155	2	0.348	0.54	11:30	13:30
156	2	0.023275	0.0213	10:00	12:00
157	2	0.091	0.1753	09:00	12:00
158	2	0.01175	0.0454	10:00	11:00
159	2	0.072	0.6306	10:00	12:00
160	2	0.01758	0.0389	11:00	13:30
161	2	0.0672	0.1128	13:00	14:00
162	2	0.18	0.342	11:00	13:30
163	2	0.048	0.1	13:30	14:00
164	2	0.02024	0.0416	11:30	13:30
165	2	0.333	2.7443	13:30	14:30
166	2	0.123	0.9418	13:30	15:00
167	2	0.0615	0.5417	09:00	10:00
168	2	0.06825	0.5631	11:00	13:30
169	2	0.0288	0.0954	13:30	14:30
170	2	0.0105	0.0346	11:00	12:00
171	2	0.0156	0.0468	13:00	14:00
172	2	0.13905	1.2367	11:30	13:00
173	2	0.0136	0.0322	11:30	13:00
174	2	0.1177	1.2672	09:00	11:00
175	2	0.08312	1.4199	09:30	12:00
176	2	0.01485	0.0825	11:00	13:00
177	2	0.033	0.048	11:00	13:00
178	2	0.03964	0.0719	13:00	15:30
179	2	0.021202	0.1225	09:30	11:00
180	2	0.111481	0.1628	11:30	13:30
181	2	0.03672	0.1398	13:00	14:00
182	2	0.023268	0.0468	13:30	14:30
183	2	0.01014	0.0164	11:30	13:30
184	2	1.75794	2.7668	09:00	10:00
185	2	0.584525	1.0338	09:00	10:00
186	2	0.03504	0.0652	11:00	12:00
187	2	0.0172	0.058	11:00	13:00
188	2	0.148144	0.2932	09:00	11:00
189	2	0.181	0.2962	09:00	12:00
190	2	0.188367	0.3042	09:30	12:00
191	2	0.04744	0.1732	13:30	15:30
192	2	0.04224	0.08	11:00	13:00
193	2	0.01271	0.0743	11:00	12:00
194	2	0.01236	0.0427	09:00	10:00
195	2	0.0263	0.03	13:30	14:00
196	2	0.15628	0.2758	09:00	11:00
197	2	0.22089	0.3692	10:00	12:00
198	2	0.427	0.6553	09:30	10:30
199	2	0.159465	0.3018	10:00	12:00
200	2	0.135615	0.2547	13:30	15:00
201	2	0.017	0.0774	13:00	15:30
202	2	0.19925	0.3131	13:30	14:00
203	2	0.15138	0.3166	09:00	10:00
204	2	0.458324	0.7963	11:00	13:30
205	2	0.169731	0.3162	13:00	15:00
206	2	0.27	0.9	11:00	13:30
207	2	0.141515	0.3067	10:00	12:00
208	2	0.172	0.2543	13:00	15:00
209	2	0.233098	0.4424	13:30	14:00
210	2	0.167725	0.2567	11:00	12:00
211	2	0.0104	0.0271	13:00	14:30
212	2	0.01324	0.0423	13:30	15:30
213	2	0.233843	0.4788	10:00	12:00
214	2	0.154315	0.2805	11:30	13:00
215	2	0.08	0.165	09:30	10:30
216	2	0.248	0.514	11:30	13:30
217	2	0.116	0.24	11:00	13:30
218	2	0.3484	0.7428	11:30	13:00
219	2	0.3084	0.4753	13:30	14:30
220	2	0.42552	0.7946	09:00	10:00
221	2	0.53058	1.1845	13:30	14:00
222	2	0.35206	0.5677	13:00	15:00
223	2	0.25584	0.4341	13:30	15:00
224	2	0.63314	0.901	09:00	10:00
225	2	0.2902	0.4687	10:00	12:00
226	2	0.2869	0.478	11:00	12:00
227	2	0.98664	1.5177	09:00	11:00
228	2	0.07752	0.2258	11:30	13:00
229	2	0.90402	1.4757	13:00	15:00
230	2	0.11838	0.2677	13:30	15:00
231	2	0.44918	0.8249	13:30	15:00
232	2	0.09202	0.2043	11:00	13:00
233	2	0.22008	0.3728	09:00	12:00
234	2	0.2695	0.6045	09:00	10:00
235	2	0.249	0.4469	13:00	15:30
236	2	0.53744	0.8847	11:30	13:30
237	2	1.52578	2.309	09:00	12:00
238	2	0.68506	1.0887	09:30	11:00
239	2	0.45786	0.6916	09:30	12:00
240	2	1.2838	2.3358	10:00	11:00
241	2	0.0284	0.0898	13:00	15:00
242	2	1.13966	1.7748	13:30	15:30
243	2	0.83622	1.2372	09:00	10:00
244	2	0.34886	0.6614	09:00	11:00
245	2	0.31402	0.4957	11:00	13:30
246	2	1.02788	1.5884	11:00	13:30
247	2	1.14354	1.8357	09:30	11:00
248	2	0.56518	0.9934	13:30	14:00
249	2	0.58736	0.9466	10:00	11:00
250	2	0.12896	0.2394	09:00	11:00
251	2	0.13083	1.45	09:30	10:30
252	2	0.2028	0.3875	13:00	15:00
253	2	1.1096	7.4506	11:00	12:00
254	2	0.200762	0.3948	09:30	12:00
255	2	0.33028	0.5786	11:30	13:30
256	2	0.4413	0.736	09:30	10:30
257	2	0.64066	1.1978	13:00	15:00
258	2	0.99912	1.6142	09:30	11:00
259	2	0.37852	0.9054	13:00	15:00
260	2	0.30788	0.6175	13:30	14:30
261	2	0.27358	0.5589	09:00	10:00
262	2	0.60722	0.953	10:00	11:00
263	2	0.01358	0.0584	11:30	13:00
264	2	0.42836	0.6541	11:00	13:30
265	2	0.04638	0.1238	13:00	15:30
266	2	0.1014	0.3298	09:30	11:00
267	2	0.94838	1.4799	11:00	13:00
268	2	1.22922	2.2785	11:00	12:00
269	2	0.14754	0.2168	13:30	15:00
270	2	1.05882	1.7261	13:30	14:00
271	2	0.24104	0.3442	10:00	11:00
272	2	1.6399	2.307	09:00	12:00
273	2	0.14396	0.2614	09:30	11:00
274	2	0.30226	0.6249	13:30	15:00
275	2	0.04428	0.0736	11:00	12:00
276	2	0.53208	0.7957	13:30	15:30
277	2	0.46222	0.844	09:30	10:30
278	2	0.79668	1.3288	11:30	13:30
279	2	0.01008	0.0155	11:30	13:00
280	2	0.71386	1.2858	13:30	14:00
281	2	0.03248	0.0534	10:00	11:00
282	2	0.18336	0.3324	10:00	11:00
283	2	0.14778	0.4309	13:00	14:00
284	2	0.14376	0.318	11:00	12:00
285	2	0.48698	0.6686	11:30	13:00
286	2	0.13476	0.3356	11:00	13:00
287	2	1.5402	2.5964	13:30	15:30
288	2	1.40492	2.1777	09:30	10:30
289	2	0.4605	1.0361	13:00	15:00
290	2	1.6181	2.3341	11:00	13:30
291	2	0.62568	1.2917	09:30	10:30
292	2	0.53138	0.9201	11:30	13:30
293	2	0.32386	0.6175	13:00	15:30
294	2	0.23034	0.3384	09:30	10:30
295	2	0.37158	0.8335	13:30	15:30
296	2	1.95406	3.4996	10:00	12:00
297	2	0.19754	0.3674	13:30	14:00
298	2	0.25872	0.4925	13:00	15:30
299	2	0.02958	0.0828	13:30	14:30
300	2	0.24096	0.5065	11:00	13:30
301	2	0.39898	0.6086	13:00	14:30
302	2	0.026	0.0841	09:00	11:00
303	2	0.27638	0.4391	10:00	12:00
304	2	0.27382	0.4159	13:00	14:30
305	2	0.17436	0.3032	13:30	15:00
306	2	0.62094	1.0421	10:00	12:00
307	2	0.34668	0.881	13:00	15:00
308	2	0.1748	0.3024	11:00	13:30
309	2	0.87262	1.7074	13:00	15:30
310	2	0.21432	0.3194	09:30	12:00
311	2	0.99816	1.8708	13:30	15:00
312	2	0.51986	0.984	09:30	10:30
313	2	0.83118	1.4532	09:00	10:00
314	2	0.37924	0.8145	13:00	15:00
315	2	0.21758	0.5999	13:00	15:00
316	2	0.42048	0.7029	09:30	12:00
317	2	1.54626	2.204	13:00	15:00
318	2	0.36462	0.6038	11:30	13:00
319	2	0.49926	0.7679	11:30	13:30
320	2	0.3786	0.688	09:30	11:00
321	2	0.53764	0.7184	11:00	12:00
322	2	0.02826	0.0997	13:30	14:30
323	2	0.1473	0.2267	13:00	15:30
324	2	0.1169	0.217	11:00	13:00
325	2	0.55948	1.0563	11:00	13:30
326	2	0.37158	0.6483	11:00	13:30
327	2	0.0888	0.1275	09:00	12:00
328	2	0.24374	0.3902	10:00	11:00
329	2	0.34806	0.622	09:30	11:00
330	2	0.51346	0.8333	13:30	14:00
331	2	0.06186	0.3615	11:30	13:30
332	2	0.29114	0.4485	09:00	11:00
333	2	0.18166	0.3318	11:30	13:00
334	2	0.2958	0.5314	09:00	11:00
335	2	0.15204	0.3588	11:00	12:00
336	2	0.93352	1.6593	09:30	11:00
337	2	0.76428	1.2053	11:00	13:30
338	2	0.09196	0.2093	10:00	12:00
339	2	0.81876	1.2827	13:00	15:30
340	2	0.55592	0.8878	09:30	10:30
341	2	0.49298	0.7858	09:30	11:00
342	2	0.06304	0.1729	13:00	15:30
343	2	0.73346	1.4748	09:00	12:00
344	2	0.27962	0.5189	13:00	14:00
345	2	0.38512	0.6209	13:00	15:00
346	2	0.18146	0.588	13:30	15:30
347	2	0.02882	0.0973	09:00	11:00
348	2	0.45782	0.7366	11:30	13:00
349	2	1.4378	2.7187	10:00	12:00
350	2	0.61244	1.1503	11:00	13:30
351	2	1.21386	2.0523	11:00	12:00
352	2	0.01514	0.0535	13:30	14:00
353	2	0.92498	1.4561	11:00	13:00
354	2	0.26328	0.4148	11:00	12:00
355	2	0.08524	0.1432	10:00	11:00
356	2	0.06646	0.1037	13:30	15:00
357	2	0.42252	0.7675	10:00	11:00
358	2	1.13288	1.8114	10:00	12:00
359	2	1.7347	2.888	13:00	14:00
360	2	0.09974	0.1793	13:00	15:00
361	2	0.61094	1.0467	11:00	13:00
362	2	0.23654	0.405	13:30	14:00
363	2	0.03468	0.1495	11:00	13:30
364	2	0.56804	1.0137	09:30	10:30
365	2	1.31804	2.1146	11:30	13:00
366	2	0.63722	1.0845	10:00	11:00
367	2	0.21466	0.3682	13:30	14:00
368	2	0.55876	0.956	09:00	10:00
369	2	0.3671	0.7404	09:30	11:00
370	2	0.14268	0.2194	09:30	11:00
371	2	0.70432	1.3673	13:30	15:30
372	2	0.47982	0.8208	13:30	14:30
373	2	0.44456	0.6963	13:00	14:30
374	2	0.68612	1.1114	09:00	10:00
375	2	0.18542	0.3804	13:00	15:30
376	2	0.63878	1.0059	11:00	13:30
377	2	0.37128	0.5801	11:00	12:00
378	2	0.34188	0.5727	13:00	14:30
379	2	0.23382	0.4613	10:00	11:00
380	2	0.62932	1.092	11:30	13:30
381	2	0.1174	0.2353	13:30	14:00
382	2	0.3542	0.5429	13:30	14:00
383	2	0.2205	0.4668	13:00	15:00
384	2	0.43428	0.7279	09:30	10:30
385	2	0.02496	0.03	10:00	11:00
386	2	0.02736	0.1189	13:30	15:00
387	2	0.9337	1.7232	09:30	12:00
388	2	0.05242	0.1159	09:00	12:00
389	2	0.0857	0.1784	09:30	12:00
390	2	0.3879	0.7503	09:00	12:00
391	2	0.68066	1.3043	11:30	13:30
392	2	0.19272	0.4081	10:00	12:00
393	2	0.16038	0.4503	11:00	13:00
394	2	0.08048	0.2328	09:00	10:00
395	2	0.45934	0.7387	13:30	15:30
396	2	0.11216	0.2803	11:30	13:00
397	2	0.30934	0.4815	13:00	15:00
398	2	0.12544	0.2661	13:30	14:30
399	2	0.1464	0.2272	10:00	12:00
400	2	0.19098	0.3131	09:30	12:00
401	2	0.08352	0.1354	13:00	15:00
402	2	0.01	0.0182	09:30	12:00
403	2	0.2513	0.4956	09:30	10:30
404	2	0.93376	1.4915	09:30	11:00
405	2	0.2535	0.4641	09:00	12:00
406	2	0.20894	0.34	13:00	14:00
407	2	0.02224	0.0584	10:00	11:00
408	2	0.29046	0.4789	09:30	11:00
409	2	0.14242	0.2079	09:30	10:30
410	2	0.14204	0.3475	09:00	12:00
411	2	0.4531	0.8275	10:00	11:00
412	2	0.0681	0.172	13:30	15:30
413	2	0.63968	1.2843	09:30	12:00
414	2	0.14996	0.2332	11:30	13:00
415	2	0.16444	0.2704	13:00	15:30
416	2	0.05912	0.1088	10:00	11:00
417	2	0.39832	0.6243	13:00	14:00
418	2	0.22868	0.3277	11:00	13:30
419	2	0.24745	1.8008	09:30	12:00
420	2	0.048	0.0792	09:30	11:00
421	2	0.173841	0.3197	11:00	12:00
422	2	0.19588	0.4018	09:30	10:30
423	2	0.01957	0.0268	11:00	13:30
424	2	1.14672	1.9047	10:00	11:00
425	2	0.1691	0.2946	11:00	12:00
426	2	1.02551	1.5584	09:30	12:00
427	2	0.167806	0.3168	11:30	13:30
428	2	0.18507	0.4684	09:30	12:00
429	2	0.151403	0.2689	09:30	11:00
430	2	0.17732	0.3441	09:30	12:00
431	2	0.0973	0.4035	13:30	15:00
432	2	0.271326	0.7891	11:30	13:00
433	2	0.244913	0.4047	13:00	15:30
434	2	0.247967	0.4008	13:30	15:30
435	2	0.16859	0.286	11:30	13:30
436	2	0.072	0.6043	13:00	15:30
437	2	0.246	2.0252	11:00	13:00
438	2	0.1026	0.8663	13:00	14:30
439	2	0.0822	0.6728	13:30	15:00
440	2	0.17578	0.2948	11:30	13:30
441	2	0.186209	0.3568	10:00	11:00
442	2	0.01968	0.0194	11:00	12:00
443	2	0.174864	0.5003	11:30	13:30
444	2	0.15803	0.287	09:30	11:00
445	2	0.2025	2.6265	11:00	12:00
446	2	0.3688	0.577	09:00	12:00
447	2	0.22071	0.3751	11:30	13:30
448	2	0.22148	0.3468	09:00	12:00
449	2	0.235425	0.3893	09:00	10:00
450	2	0.174095	0.2023	11:00	12:00
451	2	0.152258	0.2995	13:30	14:30
452	2	0.15493	0.313	09:30	12:00
453	2	0.18408	0.3315	09:00	11:00
454	2	0.2036	0.3671	11:30	13:30
455	2	0.261575	0.5859	13:00	14:00
456	2	0.180245	0.3471	09:00	10:00
457	2	0.138	1.0794	13:00	14:00
458	2	0.17466	0.3058	09:00	11:00
459	2	0.15849	0.2766	11:30	13:00
460	2	0.01068	0.0122	09:00	11:00
461	2	0.1074	0.4501	13:00	15:00
462	2	0.11576	0.4685	09:00	11:00
463	2	0.427	0.6553	09:30	12:00
464	2	0.174964	0.2683	09:30	12:00
465	2	0.74092	0.8807	11:30	13:30
466	2	0.2936	3.8229	09:30	12:00
467	2	0.185	0.3252	09:30	12:00
468	2	0.175875	0.5354	11:00	13:30
469	2	0.157195	0.3262	13:00	14:00
470	2	0.159406	0.2642	11:30	13:30
471	2	0.22959	0.397	13:00	15:30
472	2	0.238699	0.582	13:00	15:00
473	2	0.298224	0.4553	09:00	12:00
474	2	0.153685	0.2652	09:30	10:30
475	2	0.145995	0.2013	13:00	15:30
476	2	0.158275	0.2426	13:30	14:30
477	2	0.1074	0.4501	13:00	15:00
478	2	0.599	0.9073	09:30	11:00
479	2	0.2544	0.237	13:30	14:30
480	2	0.5088	0.474	13:30	15:30
481	2	1.0176	0.948	13:30	14:30
482	2	0.01008	0.0407	10:00	11:00
483	2	0.02625	0.0541	09:30	10:30
484	2	0.03922	0.0609	11:00	12:00
485	2	0.0579	0.0908	11:00	13:00
486	2	0.414	3.2382	11:30	13:00
487	2	0.5136	0.5362	09:00	10:00
488	2	0.03	0.0618	10:00	12:00
489	2	0.1892	0.3807	11:00	12:00
490	2	0.0384	0.0468	13:00	15:30
491	2	0.0696	0.6805	13:30	15:30
492	2	0.1744	1.4556	09:30	12:00
493	2	0.0105	0.893	11:00	13:00
494	2	0.0824	0.7312	13:00	15:00
495	2	0.01327	0.0815	11:30	13:30
496	2	0.2256	0.3534	13:00	14:00
497	2	0.20049	0.3726	09:00	10:00
498	2	0.186368	0.3281	10:00	12:00
499	2	0.04024	0.0658	13:30	15:00
500	2	0.0503	0.0822	09:00	11:00
501	2	0.21385	0.3243	09:30	10:30
502	2	0.08292	0.1101	09:30	10:30
503	2	0.04218	0.3401	13:00	15:30
504	2	0.04623	0.19	13:30	15:30
505	2	0.12599	0.2188	13:30	14:30
506	2	0.01134	0.069	13:30	15:00
507	2	0.011658	0.0233	09:30	11:00
508	2	0.012	0.0778	13:30	15:00
509	2	0.0831	0.1781	13:30	15:00
510	2	0.010275	0.1469	13:00	14:30
511	2	0.01923	0.0528	10:00	11:00
512	2	0.22615	0.3522	13:00	15:00
513	2	0.340275	0.568	13:00	14:30
514	2	0.223551	0.5138	09:30	10:30
515	2	0.01044	0.0943	13:00	14:30
516	2	0.17451	0.3934	13:30	15:30
517	2	0.208889	0.3838	10:00	12:00
518	2	0.20203	0.3668	09:00	10:00
519	2	0.15078	0.3806	11:30	13:00
520	2	0.17149	0.3503	13:30	15:00
521	2	0.0256	0.0476	13:30	14:00
522	2	0.1879	0.2903	09:30	12:00
523	2	0.18443	0.5565	11:30	13:00
524	2	0.1708	0.2606	11:00	13:00
525	2	0.188865	0.286	13:00	15:30
526	2	0.140295	0.2748	13:00	14:00
527	2	0.17715	0.3008	13:00	14:00
528	2	0.01536	0.0285	10:00	12:00
529	2	0.162823	0.2854	09:30	10:30
530	2	0.125475	0.4302	13:30	14:30
531	2	0.406132	0.7118	10:00	12:00
532	2	0.250241	0.5637	11:00	13:30
533	2	0.455088	0.7071	09:30	12:00
534	2	0.28866	0.4392	09:00	10:00
535	2	0.163	0.2861	13:30	15:30
536	2	0.192575	0.3859	13:30	15:00
537	2	0.219294	0.3446	11:00	13:30
538	2	0.1879	0.2903	09:00	12:00
539	2	0.11566	0.1991	09:00	12:00
540	2	0.16532	0.3102	10:00	11:00
541	2	0.28505	0.5185	10:00	11:00
542	2	0.025175	0.0426	09:30	10:30
543	2	0.172425	0.2499	09:30	12:00
544	2	0.150538	0.2755	11:30	13:30
545	2	0.211634	0.4313	13:00	15:30
546	2	0.0128	0.0194	13:30	14:00
547	2	0.180455	0.318	13:30	15:00
548	2	0.219095	0.3608	11:30	13:00
549	2	0.155294	0.3518	11:00	12:00
550	2	0.29165	0.4525	13:30	14:00
551	2	0.1116	0.1501	13:30	15:00
552	2	0.0517	0.1002	13:00	14:00
553	2	0.04536	0.0693	09:00	11:00
554	2	0.01416	0.0151	09:30	12:00
555	2	0.041784	0.0895	10:00	12:00
556	2	0.095	0.1545	13:30	14:30
557	2	0.08786	0.7108	13:30	14:00
558	2	0.015	0.1883	13:00	14:30
559	2	0.09765	0.1495	09:30	11:00
560	2	0.03154	0.1059	13:00	14:00
561	2	0.10061	0.1437	13:30	14:00
562	2	0.045228	0.0831	09:00	11:00
563	2	0.12605	0.1969	11:30	13:30
564	2	0.0173	0.0284	09:00	10:00
565	2	0.06062	0.0909	09:00	10:00
566	2	0.77438	1.24	11:00	12:00
567	2	0.03376	0.0572	10:00	12:00
568	2	0.037	0.244	13:30	14:00
569	2	0.04	0.271	13:00	14:00
570	2	0.528	3.8841	11:30	13:30
571	2	0.0252	0.0654	11:30	13:00
572	2	0.0126	0.028	13:00	14:30
573	2	0.015	0.0717	10:00	12:00
574	2	0.011	0.2	09:30	11:00
575	2	0.029	0.2	09:00	11:00
576	2	0.22914	2.2843	13:30	14:30
577	2	0.0345	0.1875	09:30	11:00
578	2	0.039	0.4018	09:30	12:00
579	2	0.0264	0.5867	13:00	15:30
580	2	0.03242	0.3178	09:30	12:00
581	2	0.08032	0.1682	13:00	14:30
582	2	0.0695	0.4242	09:30	12:00
583	2	0.0298	0.1351	11:00	12:00
584	2	0.07233	0.5148	13:30	14:30
585	2	0.01275	0.0707	13:00	15:30
586	2	0.10615	1.4726	11:30	13:30
587	2	0.06177	0.5102	13:30	15:00
588	2	0.05246	0.064	13:30	14:30
589	2	0.0498	0.5142	11:00	13:30
590	2	0.0396	0.0639	13:30	15:00
591	2	0.3545	2.9843	13:30	14:30
592	2	0.15039	0.2501	10:00	11:00
593	2	0.03824	0.0727	09:00	12:00
594	2	0.2565	0.8893	13:00	15:00
595	2	0.0307	0.0509	13:00	15:30
596	2	0.7628	1.1438	09:30	10:30
597	2	0.017	0.1447	09:30	11:00
598	2	0.10978	0.167	09:30	12:00
599	2	0.032525	0.0489	13:00	14:00
600	2	0.5116	0.7941	13:00	15:30
601	2	0.0226	0.1332	11:30	13:30
602	2	0.066276	0.9147	11:00	12:00
603	2	0.0142	0.0995	09:30	10:30
604	2	0.03463	0.0817	13:30	14:30
605	2	0.048706	0.0817	09:00	10:00
606	2	0.02022	0.1782	09:00	10:00
607	2	0.02184	0.4118	13:30	15:30
608	2	1.29042	12.864	11:00	13:00
609	2	0.07633	0.45	09:30	12:00
610	2	0.056288	0.3383	09:30	10:30
611	2	0.931592	1.4919	11:30	13:00
612	2	0.0264	0.0502	13:30	14:00
613	2	0.53755	0.8366	09:30	12:00
614	2	0.04374	0.0652	11:30	13:00
615	2	0.152835	0.23	09:00	12:00
616	2	0.44925	0.6805	11:00	13:00
617	2	0.2253	0.5682	13:00	15:30
618	2	1.69446	4.7239	11:00	13:30
619	2	0.13518	0.3409	13:00	15:30
620	2	0.375255	0.6037	13:30	15:30
621	2	0.64689	1.0154	11:30	13:00
622	2	0.3504	0.493	09:00	12:00
623	2	0.02328	0.0345	09:30	12:00
624	2	0.1854	0.2587	13:00	15:00
625	2	0.072	0.6306	09:00	10:00
626	2	1.155125	1.8828	13:00	15:30
627	2	0.5888	0.8695	09:00	12:00
628	2	0.10808	0.1785	11:00	13:30
629	2	0.573546	0.8964	13:00	15:30
630	2	0.174964	0.2683	13:30	15:30
631	2	0.0134	0.0697	09:00	11:00
632	2	0.12	0.25	13:00	15:00
633	2	0.136	0.282	11:30	13:30
634	2	0.168	0.33	09:30	10:30
635	2	0.0783	0.6541	09:00	12:00
636	2	0.111	0.9942	09:00	12:00
637	2	0.3726	1.0996	09:00	12:00
638	2	0.58374	1.7227	13:30	15:00
639	2	0.3726	1.0996	13:30	14:30
